b1px,b1py,b1pz,b1e,b2px,b2py,b2pz,b2e,a1px,a1py,a1pz,a1e,a2px,a2py,a2pz,a2e,class,weight
359.005,207.052,-427.036,595.411,-157.229,-143.367,896.559,921.572,-154.11,-86.6983,43.5366,182.104,-96.1791,41.0515,42.4913,112.877,1,2.8273e-09
8.59073,68.0715,3.5591,68.9804,23.4319,39.8879,-31.5624,56.1212,-1.43835,-96.9356,-11.3961,97.6138,-20.5741,16.5722,51.4576,57.843,1,2.8273e-09
5.57527,94.9564,-203.15,224.692,76.4536,-14.9897,136.245,157.039,-81.2029,20.7157,-61.4473,103.917,-1.93343,-66.8187,-12.768,68.0551,1,2.8273e-09
21.4328,70.4768,-23.2362,77.5331,28.6144,21.1886,-17.4283,40.1012,-89.4309,-81.1855,159.966,200.445,41.9037,-27.5105,43.1435,66.1371,1,2.8273e-09
1.11015,46.8847,38.4647,61.0314,-1.05063,-38.9848,13.1595,41.5469,-30.691,47.4348,-48.2765,74.3144,38.9905,-38.5768,14.918,56.8417,1,2.8273e-09
45.9254,2.87693,-9.06081,47.1641,20.4745,-35.6357,-97.6237,106.065,-88.6217,-32.7768,137.336,166.701,-19.3618,66.1776,152.553,167.412,1,2.8273e-09
27.2413,-77.9644,-52.8931,98.6042,-17.3999,67.564,224.121,234.881,-62.5441,-22.38,-173.048,185.36,41.0711,45.2196,-173.081,183.545,1,2.8273e-09
116.245,133.377,134.732,222.513,56.9555,6.42653,47.0647,74.3983,-139.373,-149.397,-164.241,262.144,-82.1158,-31.3522,4.7052,88.0233,1,2.8273e-09
-94.8534,-62.4554,45.7384,122.562,10.6606,30.9221,31.1212,45.5923,88.4866,9.89164,-133.921,160.818,-15.5055,-35.2539,0.521684,38.5167,1,2.8273e-09
32.1682,65.9058,154.692,171.355,29.54,21.4111,161.167,165.357,-120.514,-49.1602,41.803,136.704,22.7801,-49.4934,45.8495,71.2089,1,2.8273e-09
210.864,-113.06,-200.22,312.317,-180.414,109.545,242.796,322.298,42.4784,-39.4432,3.17735,58.054,-25.9838,-22.3968,131.905,136.293,1,2.8273e-09
18.6851,41.6413,-161.464,168.014,-23.5644,26.8009,-164.122,168.024,41.4155,-85.995,35.8379,101.955,-16.1462,20.4492,-32.8087,41.8961,1,2.8273e-09
58.2793,-3.77217,91.5306,109.309,-38.8119,13.7072,-215.341,219.287,-56.7363,39.944,47.2506,83.9473,24.5765,-49.4222,68.2412,87.7691,1,2.8273e-09
-86.7988,-11.9612,63.9777,108.605,-3.14305,-33.6796,21.6903,40.4774,159.461,26.4939,75.2166,178.29,-5.03886,-28.5778,42.6508,51.5866,1,2.8273e-09
37.4214,76.2729,-346.939,357.667,9.5269,35.8394,-89.7349,97.3002,-84.9145,-117.679,-64.2306,158.696,21.7548,-13.2684,-76.0645,80.2192,1,2.8273e-09
-274.668,-141.658,341.089,461.409,25.405,-40.0305,120.312,129.882,116.638,378.057,307.729,501.227,36.4623,8.00656,18.7693,41.7839,1,2.8273e-09
70.6295,-37.8911,-105.932,133.595,10.4321,-68.7646,-49.1447,86.7782,-58.5902,153.433,105.019,194.945,-37.7319,-19.1307,14.4217,44.6952,1,2.8273e-09
55.0193,-43.3648,-115.866,135.483,-23.4364,-25.4642,59.0779,68.6342,-57.4509,75.5433,-39.9679,102.98,41.5549,-3.47936,12.9295,43.6588,1,2.8273e-09
-47.7177,92.4593,-380.504,394.841,18.7674,47.832,-286.231,290.889,49.7678,-171.02,-261.524,316.417,10.5583,22.7989,-36.3375,44.1778,1,2.8273e-09
-107.999,7.86443,-204.709,231.765,11.5815,55.532,-228.501,235.605,153.842,-126.419,59.1059,207.709,12.2379,11.9754,45.6598,48.7647,1,2.8273e-09
-10.2121,44.2447,91.1639,101.992,23.0762,26.2934,-20.325,40.615,32.3678,-82.2659,-9.532,88.9169,-28.2246,22.6333,39.6364,53.6651,1,2.8273e-09
-345.691,8.84235,70.4104,353.832,-103.042,-11.3587,119.838,159.008,463.66,21.17,-156.332,489.763,28.2907,-22.1802,-42.2557,55.4785,1,2.8273e-09
73.7496,19.0481,548.196,553.5,-17.1569,31.4167,-125.85,130.96,-18.1042,-88.967,45.3935,101.506,13.1856,40.1236,6.92017,42.7978,1,2.8273e-09
-156.894,66.8794,-37.1825,174.939,56.6901,46.5402,123.468,143.976,207.638,-105.449,27.5618,234.505,11.672,1.14132,-38.2236,39.9822,1,2.8273e-09
72.8609,-486.544,-10.8661,492.863,-7.25145,-58.7118,27.1987,65.4576,-27.8517,564.844,-1050.45,1193.01,19.5361,8.99796,-46.2818,51.0355,1,2.8273e-09
-62.5628,43.4175,-141.447,161.029,-14.3608,30.7953,-105.612,111.255,64.9348,-46.7016,-39.1856,89.0678,-20.0624,-59.3534,-171.809,182.876,1,2.8273e-09
1.14447,74.5352,-14.2381,76.5199,-40.6002,26.6565,-18.753,52.8937,-36.7628,-127.683,-50.7401,142.229,70.6711,-56.7227,-36.9561,97.8653,1,2.8273e-09
78.8684,-41.9109,73.9626,116.464,-16.5666,87.2089,-34.4075,95.4317,-73.4221,-48.6544,-62.2891,107.879,1.93812,-10.7269,11.2165,15.6407,1,2.8273e-09
-2.26974,83.1225,-51.0022,97.772,-67.291,46.3474,-71.6912,109.087,55.9737,-81.9609,-79.7489,127.321,79.3093,-50.119,40.786,102.3,1,2.8273e-09
2.4005,43.4878,-45.1913,63.0915,-36.7061,12.2019,-4.13947,39.6613,44.6658,-72.8789,140.581,164.528,16.8656,24.5124,-10.7344,31.6312,1,2.8273e-09
-70.4875,-104.859,-327.199,350.839,56.0213,-23.6781,-129.427,143.049,40.8459,132.664,-222.711,262.428,-28.2286,2.72064,0.467815,28.3633,1,2.8273e-09
21.3785,-63.0551,-120.285,137.802,-38.2024,51.7015,11.6279,65.929,58.0754,-23.03,-89.2871,108.974,-49.2158,-37.2029,-13.4461,63.1431,1,2.8273e-09
9.78334,-48.4163,54.7759,74.3333,8.83673,-41.4783,96.3442,105.439,-13.1619,75.8292,211.04,224.636,-16.1069,38.3226,-6.12366,42.0185,1,2.8273e-09
118.597,-21.2973,-119.386,169.895,-3.41674,-53.5877,27.1191,60.5696,-99.997,161.909,189.204,268.351,-30.801,-21.4327,47.6961,60.6876,1,2.8273e-09
43.2211,12.8386,-222.938,227.551,40.7808,-4.64288,-122.654,129.546,-76.5573,45.8261,-67.6137,111.949,-16.8746,-50.7199,11.0409,54.5817,1,2.8273e-09
-87.8977,-71.9961,-198.053,228.828,-28.0923,47.6688,-139.122,149.812,160.52,55.2455,-163.474,235.674,6.46168,-21.8031,-91.9489,94.7192,1,2.8273e-09
-48.4198,-75.0791,17.495,91.6276,-16.7554,-71.3014,-1.20391,73.7231,69.0026,99.0649,283.6,308.228,89.6397,30.1058,62.6275,113.419,1,2.8273e-09
58.0277,11.7822,-122.183,136.162,44.9235,29.9851,-55.9566,77.9037,-124.63,3.16536,-146.015,191.997,13.9912,-34.2783,-10.3434,38.4414,1,2.8273e-09
-14.2187,77.6984,116.454,141.289,-13.2424,33.926,-115.674,121.453,63.9227,-69.0233,-74.3017,119.879,-30.5074,12.2896,7.9404,33.8347,1,2.8273e-09
-98.2351,44.0726,-125.21,166.1,-32.9496,-5.60544,-49.7293,60.271,113.798,-53.417,-65.8538,141.916,45.4505,25.6828,37.3021,64.1623,1,2.8273e-09
18.2728,60.5771,79.5591,101.803,-46.239,19.0281,116.482,127.099,37.7492,-31.5872,-47.7582,68.5828,-5.24829,-39.8695,70.9144,81.5229,1,2.8273e-09
124.246,-5.58915,229.24,261.66,29.84,37.6515,58.73,76.059,-127.215,64.0672,91.7937,169.453,-80.4824,-40.256,-5.64482,90.1655,1,2.8273e-09
74.2264,-43.2857,-363.845,373.912,-46.7879,23.7774,-84.9001,100.148,-42.2516,80.9873,-77.0294,119.489,16.7426,-36.604,-24.2629,46.9985,1,2.8273e-09
57.3696,-47.4657,-232.291,244.046,-35.5171,39.9729,89.2654,104.394,17.4865,75.6403,69.9057,104.47,11.6186,0.00977788,-48.3561,49.7323,1,2.8273e-09
38.6615,-146.526,-4.90439,152.817,-11.7092,-87.1841,104.767,136.947,-65.6457,143.774,34.1317,161.695,24.9368,83.7877,-51.7449,101.586,1,2.8273e-09
35.008,82.3119,-430.571,439.94,37.331,21.7217,-63.7023,77.1086,-84.5982,-117.927,416.948,441.485,-45.8621,29.9725,135.435,146.097,1,2.8273e-09
-44.2793,0.991992,-57.9962,73.1539,4.79616,-39.6178,-93.5912,102.137,75.9131,27.685,283.236,294.537,25.6485,69.9849,55.408,92.8751,1,2.8273e-09
202.874,26.2374,-346.738,402.781,74.0398,56.6467,-219.822,239.015,-148.134,-35.4599,158.331,219.704,-49.2449,12.5395,-16.081,53.3001,1,2.8273e-09
-44.5833,33.5313,12.6245,57.4918,-8.05217,32.9565,-11.9602,36.2818,51.3662,-29.6321,36.2398,69.4973,-10.4998,-51.5204,266.665,271.799,1,2.8273e-09
20.0737,-59.3087,-609.048,612.286,23.7623,39.4883,2.05421,46.9513,-44.9064,-17.5388,-29.2149,56.3711,35.3903,20.056,57.8568,70.7257,1,2.8273e-09
-191.342,18.2558,525.695,559.803,15.272,40.535,-42.9211,61.2463,243.11,17.2934,623.752,669.678,10.5087,-29.761,167.177,170.13,1,2.8273e-09
-85.3559,-25.1179,46.4404,101.03,52.7117,-68.2731,-388.933,398.501,-44.5217,100.432,-135.198,174.205,46.7826,1.1401,-97.2511,107.924,1,2.8273e-09
54.8653,96.921,-411.685,426.862,72.7939,3.5049,-134.051,153.099,-173.098,-138.393,-83.0845,236.683,-9.84221,18.8859,11.9429,24.4168,1,2.8273e-09
-9.56407,46.0655,65.6517,80.8685,12.6702,32.0172,105.916,111.449,22.8773,-105.704,32.7683,113.006,-37.9036,12.9239,-17.713,43.7888,1,2.8273e-09
101.852,6.37818,123.812,160.691,-5.5815,32.9933,-25.7893,42.4828,3.42972,-81.6582,49.0849,95.337,-76.23,16.6264,70.4416,105.116,1,2.8273e-09
-8.73783,137.726,5.32898,138.913,-40.3994,37.4624,60.084,81.78,50.8151,-96.795,-256.607,278.924,-23.5121,-64.4118,-37.1377,77.9801,1,2.8273e-09
8.91139,68.5837,-23.6008,74.6653,-2.30604,34.6067,-31.5992,47.2735,-26.0373,-80.4726,-0.11039,84.5801,-14.4912,-21.0285,-118.675,121.392,1,2.8273e-09
-16.9493,66.7988,50.804,86.0015,-17.1232,29.7422,-82.6509,89.654,20.1286,-114.059,-9.75003,116.231,24.6539,23.3493,-37.2195,50.3815,1,2.8273e-09
46.0408,32.9526,-26.163,62.5782,4.34902,52.7133,-99.2982,112.562,-0.339431,-52.1502,-15.7259,54.4707,-12.4498,-29.262,131.696,135.481,1,2.8273e-09
44.1434,-200.656,173.644,270.232,35.4659,-4.49011,-20.2996,41.5468,-58.271,200.786,428.678,476.944,-61.0093,19.539,70.4618,95.2301,1,2.8273e-09
-40.5895,-0.487755,-355.104,357.522,25.4954,-24.9702,40.501,54.2447,53.4363,11.7742,-10.0396,55.6315,-36.1875,15.9283,-139.751,145.236,1,2.8273e-09
70.7031,-3.42185,-98.4463,121.33,-59.3434,37.7302,33.6382,78.1562,-48.0995,39.4707,-65.2072,90.1303,-42.6878,-32.999,46.5868,71.2847,1,2.8273e-09
60.6753,17.255,-22.5442,67.3111,14.0404,-38.9324,-15.0947,44.886,-101.943,-28.1416,-300.837,318.885,-6.81478,31.6898,-10.6324,34.1135,1,2.8273e-09
51.3512,-52.1469,-15.365,75.655,15.3439,43.1927,-163.002,169.418,-57.4938,47.4172,-129.344,149.277,7.43403,-37.262,0.796662,38.0047,1,2.8273e-09
-29.1373,50.2678,103.092,118.483,-53.5983,-5.59096,137.575,147.922,66.4867,36.697,130.503,150.991,0.183172,-67.2256,99.9001,120.413,1,2.8273e-09
10.0478,-72.9201,-19.3603,76.643,-42.7002,4.71475,-26.4961,51.0167,52.3637,88.8787,155.043,186.224,-25.3699,-22.7877,11.7303,36.0626,1,2.8273e-09
73.9811,-63.5728,-171.437,197.36,-25.5076,-39.0823,-226.554,231.403,-43.3058,48.7021,-24.28,69.5472,35.5055,20.9177,-152.22,157.699,1,2.8273e-09
-22.0758,-42.7688,-6.18451,49.0536,2.09737,-35.2409,-12.3726,37.7438,68.8764,28.1632,-22.1796,77.647,-34.7085,25.7739,-105.183,113.721,1,2.8273e-09
30.7304,33.2762,134.39,141.938,13.1063,36.7584,145.382,150.681,-14.5732,-77.1127,-83.5166,114.603,-39.3756,25.5711,9.67348,47.9364,1,2.8273e-09
-45.1392,96.9748,-660.627,669.291,57.8908,12.6243,-129.196,142.372,-19.9239,-70.1813,194.254,207.502,-51.7705,3.17271,11.1065,53.0434,1,2.8273e-09
-65.616,22.3405,67.189,96.9027,-43.1449,-0.561252,-34.0959,55.2773,157.372,-26.9087,-402.387,432.903,17.9609,52.9632,-162.285,171.652,1,2.8273e-09
-8.51758,73.4193,111.661,134.112,34.6877,26.2558,29.9238,53.7308,-47.4928,-128.984,-441.818,462.704,-13.3891,30.6562,-95.4447,101.137,1,2.8273e-09
-48.4189,-82.421,-311.263,325.715,-34.5529,-20.1489,-32.4789,51.7543,117.957,71.8789,-55.2388,148.767,-31.1197,31.4892,-9.38585,45.2559,1,2.8273e-09
33.0134,192.888,-335.79,390.649,48.2655,78.9934,-194.36,215.384,-115.478,-231.763,-88.3307,273.59,-7.55665,-152.516,19.7938,153.981,1,2.8273e-09
-70.3352,-29.3201,89.0729,117.514,-23.41,-52.434,16.2421,60.1691,111.774,132.406,177.001,247.698,68.9059,28.2121,232.59,244.217,1,2.8273e-09
5.13725,-43.2243,30.3997,53.2964,28.6025,-19.3389,169.426,173.021,2.53966,66.5698,-127.948,144.252,-17.0501,13.3256,27.7694,35.2054,1,2.8273e-09
-22.5635,36.406,21.515,48.6143,-2.53858,35.0468,28.212,45.6447,-3.63234,-73.5031,-17.0354,75.5388,46.869,-26.745,93.5072,107.961,1,2.8273e-09
-90.2777,26.0205,-84.8608,126.991,-35.4047,-7.24386,-4.63942,37.1074,8.70042,-60.2761,129.039,142.688,39.8221,-21.356,-18.31,48.7559,1,2.8273e-09
-62.7724,68.4063,-23.9452,96.0581,65.297,34.4031,-166.517,182.913,13.0311,-145.379,-10.3775,146.331,-29.4852,-0.176645,-49.0644,57.2427,1,2.8273e-09
31.5037,-81.7606,-196.504,215.477,7.81798,-42.2401,-52.5715,67.975,-57.3732,140.172,49.0692,159.209,-41.0933,-18.7334,-8.99802,46.0496,1,2.8273e-09
-9.80036,55.6632,-378.684,382.947,18.5449,44.7637,-98.2431,109.741,-37.4646,-61.5018,-177.851,191.878,23.8951,-37.8457,2.03755,44.8043,1,2.8273e-09
-29.6392,-39.3456,-83.4844,97.0653,17.6438,-39.4377,-40.0525,59.1831,26.3704,83.3112,36.5739,94.7301,-46.9013,-2.89945,-29.7703,55.6274,1,2.8273e-09
46.5672,-51.7165,-73.1441,101.114,-35.5356,-35.5493,61.7772,79.9296,-1.24913,118.955,265.272,290.725,-35.4298,-14.4663,186.286,190.176,1,2.8273e-09
49.1942,37.1209,-178.244,188.743,59.4908,-8.46338,291.118,297.367,24.3945,-128.543,202.514,241.102,-92.9394,-91.0228,151.194,199.455,1,2.8273e-09
-32.6222,-90.2694,122.546,155.955,50.3021,-72.9279,233.882,250.36,27.8303,161.719,-159.271,228.68,-23.1593,34.3024,16.0232,44.3819,1,2.8273e-09
29.4645,-69.328,-131.402,151.807,38.3413,62.8408,-4.65753,74.1617,-77.3491,-45.7564,-233.845,250.52,-11.212,41.5922,-21.1357,47.9827,1,2.8273e-09
-10.6096,-75.1138,-20.4741,79.0622,4.64804,40.058,33.0318,52.4428,54.751,17.2509,26.2277,63.1123,-45.3004,0.629239,131.669,139.246,1,2.8273e-09
2.12514,130.452,201.17,241.299,-41.2954,31.6408,-343.738,347.737,52.0544,-108.928,-441.87,458.066,-59.5086,-101.194,-276.979,300.831,1,2.8273e-09
-45.9697,51.1677,-60.2956,91.8495,15.9871,29.4129,-56.2925,65.6374,29.595,-86.4078,50.0998,104.174,0.108692,-46.551,-67.8004,82.2429,1,2.8273e-09
-38.3846,31.4378,-30.5079,58.4688,-28.7071,36.0771,-54.8521,71.9933,53.4055,-84.8185,-18.3488,101.897,58.1398,38.3145,18.1427,71.9541,1,2.8273e-09
27.371,-38.2577,76.4167,90.1156,40.8048,-7.46146,44.3397,60.8671,-112.071,54.3066,97.1338,157.937,25.3992,40.0516,89.9203,101.661,1,2.8273e-09
111.977,18.8953,-86.426,143.596,29.3159,20.0058,-38.6984,52.7884,-149.889,-96.4566,193.694,263.226,5.91769,20.1583,0.939734,21.0299,1,2.8273e-09
31.0705,-42.9862,119.187,130.667,-8.25605,-47.5506,-20.2486,52.5235,57.5764,48.4882,-264.279,274.79,-54.4313,-5.80897,-130.954,141.935,1,2.8273e-09
-137.268,16.9587,49.196,147.646,-71.7069,11.7268,-100.128,123.797,122.868,-59.2597,117.291,179.904,121.066,45.0734,30.8813,132.824,1,2.8273e-09
-87.3456,28.4083,37.6979,100.154,-58.5959,-54.7135,261.261,273.361,95.0706,69.5661,-122.955,170.281,34.8861,-47.3157,-104.74,120.11,1,2.8273e-09
-52.7429,-8.48862,-157.512,166.519,-14.858,-36.8987,-278.137,281.021,100.775,96.9089,9.93653,140.163,4.29753,-31.4075,12.9681,34.2502,1,2.8273e-09
91.7964,85.89,816.286,826.155,-57.4332,-7.10201,-143.774,155.107,-93.0315,-22.3006,141.508,170.812,-1.92757,-54.4357,0.401171,54.4713,1,2.8273e-09
25.454,143.32,46.323,153.057,107.559,11.359,-77.5467,133.755,-46.0623,-195.144,-168.059,261.624,-78.5506,-28.1012,-76.9477,113.494,1,2.8273e-09
-65.8987,70.52,-1.69844,96.7243,28.1691,-63.6156,-39.3097,80.1368,42.0769,33.241,-137.679,147.753,-13.7524,-12.1038,18.163,25.7978,1,2.8273e-09
26.9202,-192.1,-109.883,223.371,-39.6028,-2.60327,-345.323,347.606,139.484,192.077,-39.7609,240.687,-8.07385,91.2463,28.4985,95.9335,1,2.8273e-09
37.9971,-116.307,16.1665,123.988,10.2271,-39.1722,34.0451,53.1527,-14.4914,139.841,-144.271,201.444,-22.0071,-14.2019,6.74981,27.0475,1,2.8273e-09
-79.7404,16.1846,-46.0015,93.9876,-47.3414,-11.2218,-216.283,221.757,60.3774,92.2992,28.3633,113.882,59.0841,-27.5032,70.3428,95.893,1,2.8273e-09
44.3396,40.8616,-8.66946,61.2992,13.972,57.3332,-85.5469,104.027,-46.1258,-57.0285,162.707,178.475,-4.47361,-39.0814,-17.4393,43.029,1,2.8273e-09
-63.4129,64.982,44.189,101.502,-18.2501,38.4287,2.3905,42.901,166.682,-131.884,132.502,250.466,-16.0436,-55.3968,42.3269,71.5386,1,2.8273e-09
312.436,202.536,-22.1201,373.083,-140.712,193.802,-193.419,308.246,-126.923,-447.372,-311.499,559.717,20.1961,-37.832,-55.5568,70.1833,1,2.8273e-09
37.7793,-16.2715,-2.22121,41.6362,34.338,7.58282,8.53268,36.5425,-51.1619,51.7926,-195.012,208.158,-20.7545,-52.6797,-46.975,73.5701,1,2.8273e-09
84.6716,23.5856,-138.744,164.311,41.7774,12.2845,-145.523,151.96,-96.2147,-29.4295,4.07224,100.697,-14.6145,-16.0437,98.3888,100.754,1,2.8273e-09
20.9741,-118.759,-130.588,177.952,-12.3968,-39.7594,-158.248,163.716,-62.5621,135.259,137.804,202.975,34.2535,-2.72508,14.9314,37.4657,1,2.8273e-09
-25.8162,-169.861,323.661,366.934,-22.9805,-39.0543,142.857,149.942,47.694,224.739,-480.136,532.272,68.8826,42.0979,-97.8683,126.867,1,2.8273e-09
-122.189,50.4748,93.5521,163.139,-68.4277,44.5223,18.0358,83.871,177.257,-28.7671,-38.1849,183.591,9.21442,-49.9938,-51.1021,72.0812,1,2.8273e-09
-132.655,-60.316,222.778,266.363,-28.2996,-28.754,98.9554,106.985,49.8787,-79.2854,158.098,183.763,69.8622,36.5727,67.3918,103.73,1,2.8273e-09
39.6192,30.6083,86.3051,99.9197,-40.6612,-13.795,-171.822,177.222,-46.6723,1.00926,-5.71135,47.0313,33.6919,-11.6172,115.446,120.821,1,2.8273e-09
-37.9433,11.1386,-72.322,82.7128,9.61195,34.506,5.11199,36.4096,44.7229,-13.1195,165.815,172.241,2.5003,-35.344,-12.2715,37.4972,1,2.8273e-09
87.3321,39.5354,-97.9354,137.236,-4.33435,36.8273,-232.969,235.975,-50.3927,-59.468,33.0161,84.6518,34.986,-2.90693,122.956,127.87,1,2.8273e-09
-64.8452,-7.50935,7.67,66.3402,-26.8595,-25.8647,-11.568,39.5859,79.8425,19.8514,116.209,142.385,-22.5281,37.7019,-6.87266,44.4542,1,2.8273e-09
-13.8812,-56.2245,84.7198,102.849,-1.36094,-50.1334,-10.193,51.5007,47.002,89.2219,45.6516,110.697,-37.1858,-0.625678,79.0437,87.356,1,2.8273e-09
191.215,-33.21,-222.517,295.684,19.3473,-109.609,-371.434,387.879,-281.008,17.7895,-180.334,334.368,-15.877,36.9646,-4.03476,40.4319,1,2.8273e-09
-38.971,13.8251,125.236,132.083,-22.402,-29.5495,95.7154,102.741,59.3783,7.12571,263.11,269.821,-4.96455,-34.2259,9.49799,35.8646,1,2.8273e-09
-22.1101,40.5625,116.876,125.944,-32.9526,-8.68374,-65.9948,74.4595,54.1175,7.55894,-115.129,127.438,-22.6872,-36.3542,7.35375,43.4789,1,2.8273e-09
300.524,-24.6701,-123.044,329.545,32.0192,-10.6779,-28.7976,44.3739,-202.05,52.1613,30.9706,210.96,-120.224,-20.4905,107.116,162.319,1,2.8273e-09
51.1239,25.8998,-29.4568,64.634,23.0816,-42.5544,-165.584,172.698,-105.342,50.4872,-11.4278,117.373,12.51,-35.5522,5.29577,38.0592,1,2.8273e-09
82.055,23.2536,74.6083,114.124,35.5184,51.6846,11.4254,64.5581,-111.824,-30.846,105.115,156.542,9.51117,-15.7805,-24.4216,30.5925,1,2.8273e-09
-125.817,192.582,23.4779,234.176,-10.3314,56.8214,118.397,132.036,343.445,-298.754,461.606,648.297,11.5094,-28.5403,89.4903,94.6337,1,2.8273e-09
-38.2812,-37.2088,-221.977,228.387,39.3692,35.3646,-59.146,79.535,-33.2799,47.6683,148.852,159.803,20.3968,-38.8992,14.926,46.3892,1,2.8273e-09
33.8819,51.3376,38.7587,73.0524,39.1961,-18.2581,15.1591,46.4688,-58.4124,-65.3515,13.4636,88.6798,19.8226,39.5213,-3.76724,44.3741,1,2.8273e-09
47.0353,85.3537,4.91418,98.5793,36.3447,-5.14722,-32.0411,48.8227,-43.4883,-142.972,-582.766,601.621,-27.2344,20.5739,-70.1342,77.9987,1,2.8273e-09
36.7032,55.9217,-9.62708,67.9076,-39.5388,-10.4906,380.364,382.601,47.9392,-41.9448,311.141,317.594,-34.9978,-41.4575,55.836,77.8539,1,2.8273e-09
38.2832,25.9333,-40.6864,61.9133,33.7542,8.29811,38.8032,52.3901,-77.8171,18.9263,-401.022,408.94,-14.0655,-78.5563,-234.474,247.683,1,2.8273e-09
-8.47262,-166.166,-50.7618,174.156,9.92769,31.1396,-101.134,106.327,-60.781,93.4844,201.375,230.186,17.6236,42.1836,-0.697874,45.7224,1,2.8273e-09
68.406,63.4854,-817.16,822.606,-1.59103,49.8087,-313.837,317.859,-57.1388,-82.1615,219.724,241.442,-78.6472,11.2629,50.7479,94.2739,1,2.8273e-09
35.7759,-102.312,-114.278,157.763,-49.3392,4.11962,36.8691,62.0916,-20.5648,107.552,8.33124,109.817,7.46728,-25.8762,36.8788,45.666,1,2.8273e-09
-50.0761,-108.223,297.201,320.439,36.2888,17.4998,-9.29663,41.6482,49.3542,-24.0377,21.4155,58.9259,3.45837,46.6231,-73.1344,86.8004,1,2.8273e-09
64.6517,112.188,739.195,750.712,-2.35301,48.5686,452.958,455.614,-112.705,-129.363,-29.9821,174.173,-14.527,-21.3861,56.1098,61.7795,1,2.8273e-09
-101.447,67.1674,103.223,160.718,-26.5557,32.8093,62.3508,75.6586,149.71,-98.9464,81.8952,197.257,-8.4879,23.2028,7.7637,25.8977,1,2.8273e-09
-151.246,21.3713,139.358,206.936,-46.4864,92.1889,63.0562,121.491,260.481,-250.871,852.82,926.331,28.0499,15.3272,64.8337,72.2851,1,2.8273e-09
3.18409,-308.784,-460.444,555.34,24.4182,-75.8853,-328.998,338.632,80.0793,462.399,-507.165,690.972,-3.69057,23.7339,2.79768,24.1815,1,2.8273e-09
87.941,365.217,1220.5,1277.95,-57.3845,88.1799,-37.4425,112.701,-92.1646,-475.003,-61.1877,487.715,-46.8915,-109.897,-73.7728,140.423,1,2.8273e-09
-54.683,-2.64787,227.417,234.017,-35.6742,-33.0173,21.4898,53.4265,84.643,37.5318,275.276,290.43,1.70548,-36.8939,22.9152,43.4647,1,2.8273e-09
-66.5181,-69.1192,8.62436,97.5245,-11.8473,-57.3973,5.00428,58.9601,91.3919,113.857,-78.3268,165.683,-27.4053,34.7778,-83.1405,94.196,1,2.8273e-09
62.2768,-46.5344,2.55866,78.5036,-2.44004,-62.1338,11.0964,63.9236,-23.1004,150.212,-110.581,187.951,-21.0389,-3.32266,-95.0556,97.4127,1,2.8273e-09
89.7593,-80.7758,129.655,177.421,-61.5394,-30.3157,162.536,176.575,-7.5956,147.008,16.4215,148.117,-66.2477,19.5847,37.6753,78.6877,1,2.8273e-09
5.70483,-74.0116,-17.8457,76.6211,23.4379,-27.6241,-15.5164,39.8131,-97.7183,73.1435,-32.3776,126.282,32.6804,46.3055,-55.1307,79.0671,1,2.8273e-09
35.5064,-69.7374,152.537,172.144,38.8266,-42.0777,61.7811,84.6562,-50.1745,86.9789,-54.8998,114.441,-59.8847,9.36687,50.4359,78.8524,1,2.8273e-09
-6.05539,-57.9277,187.317,196.329,36.8206,-9.43933,103.976,110.777,8.45562,62.9196,23.3301,67.6363,-60.5591,5.00823,164.205,175.088,1,2.8273e-09
-36.561,-62.598,7.22439,73.2354,-13.5408,-40.9628,41.2029,59.7557,0.114503,177.426,-96.6411,202.039,31.102,-3.06613,6.72112,31.9674,1,2.8273e-09
54.4705,-29.2324,-41.578,75.4153,31.7657,-8.72687,16.591,37.3788,-70.6475,74.6662,-7.53643,103.067,-25.8877,-26.8202,63.6429,73.7557,1,2.8273e-09
129.195,-41.1576,308.636,337.361,-67.3246,100.13,-25.0026,123.39,-82.7075,25.6573,30.3327,91.7546,4.17998,-64.6343,17.211,67.017,1,2.8273e-09
94.107,97.0607,-92.3301,164.323,-58.5369,-23.465,-34.3285,72.0619,-53.496,-84.4101,-5.23005,100.071,16.5567,-8.39788,-80.6087,82.7189,1,2.8273e-09
-20.6454,-64.772,-74.6129,101.21,-3.50412,-41.4188,-13.5153,44.0938,23.5673,48.6508,-39.9831,67.2382,11.5693,43.3405,85.6654,96.6996,1,2.8273e-09
-10.9082,85.9593,63.9632,107.913,9.93507,49.9421,20.8288,55.2084,-14.8282,-110.49,-14.8973,112.471,43.8003,-44.9109,-99.4429,117.577,1,2.8273e-09
44.0483,-81.1559,114.265,147.271,9.26173,-82.4752,134.781,158.635,-71.3478,104.531,482.125,498.46,-51.904,32.7829,53.006,81.1072,1,2.8273e-09
-40.3372,14.582,-111.792,119.806,-11.2894,-30.3208,-161.958,165.197,86.2549,74.7065,-111.593,159.606,-37.2272,0.266475,-49.4763,61.918,1,2.8273e-09
-79.3159,26.2731,-180.124,198.714,31.3064,23.3986,5.9156,39.8144,22.6092,-108.781,11.9037,111.741,30.1794,28.383,31.8301,52.2451,1,2.8273e-09
-8.30173,200.105,-260.367,328.817,-54.8292,120.772,-65.2395,148.112,9.00861,-303.726,-108.969,322.808,-35.5054,-17.757,2.5707,39.7813,1,2.8273e-09
