ptb1,ptb2,pta1,pta2,ptaa,etab1,etab2,etaa1,etaa2,etaaa,mbb,maa,sqrts,drbamin,drba1,dphiba1,dphibb,class,weight
98.1334,39.6984,166.371,36.7418,180.102,-1.08356,-0.841117,0.0328598,1.01207,0.270609,34.5186,123.139,421.893,2.60144,2.93685,2.71637,0.452744,1,2.8273e-09
107.971,48.3453,115.751,76.1602,143.513,-0.76508,-0.116752,-0.783353,-0.69601,-0.949247,96.2496,127.677,357.538,1.82576,2.91376,2.9137,1.21398,1,2.8273e-09
41.4463,34.6466,109.354,42.9566,147.434,0.599567,0.132337,-1.33998,0.237067,-1.04726,21.8696,125.603,307.889,2.42573,3.67897,3.12617,0.137382,1,2.8273e-09
117.515,34.5455,86.5781,84.195,119.13,0.253397,-0.627515,-0.167827,0.0377976,-0.0956767,129.582,123.616,332.42,0.969607,1.77035,1.71951,2.26061,1,2.8273e-09
148.183,53.5004,200.886,191.931,372.334,-1.274,-0.0875886,-0.769086,-0.786173,-0.81287,115.036,125.236,596.303,2.51464,2.51464,2.46343,0.233176,1,2.8273e-09
42.8757,36.9584,80.6863,46.5711,61.0377,-1.49423,0.680546,-1.32308,-0.408582,-1.69315,125.329,125.844,278.506,1.70668,2.68133,2.67586,2.01119,1,2.8273e-09
107.071,33.2959,196.467,46.6189,211.674,-0.589441,-0.120218,-0.579696,-0.921501,-0.733929,35.9616,123.958,381.036,1.82335,3.05423,3.05421,0.0675604,1,2.8273e-09
153.646,44.4077,76.6377,53.5129,96.1678,-0.070546,0.283254,0.29229,-1.00054,-0.406833,169.025,124.72,361.16,2.41884,2.41884,2.39147,3.13693,1,2.8273e-09
54.56,44.2157,117.566,41.8893,106.173,-1.63588,-2.2421,1.10818,1.72609,1.67198,34.1998,126.864,671.53,4.23831,3.96592,2.86333,0.0920193,1,2.8273e-09
38.7924,34.7871,75.7583,52.6389,47.4926,-0.409207,-1.30898,0.671036,1.07083,1.6764,38.2537,121.968,286.003,2.25555,2.25555,1.98005,0.289917,1,2.8273e-09
129.469,66.9087,211.623,61.7126,247.143,1.8411,2.33507,-0.950164,-0.490508,-0.929418,63.4489,128.222,1046.53,3.8795,4.10074,3.00415,0.451612,1,2.8273e-09
57.6782,49.7816,105.254,78.4069,140.653,-0.78061,-0.188478,0.596228,1.06343,1.00576,41.5662,125.629,362.001,2.44449,3.05521,2.72738,0.412259,1,2.8273e-09
69.0111,35.6038,72.5637,25.1491,50.9835,-2.05126,-0.924264,-0.0625935,1.70086,1.02687,107.535,119.396,402.837,3.28255,3.28255,2.61157,2.22756,1,2.8273e-09
196.57,114.959,282.227,61.9236,320.791,-1.36951,0.448097,1.75779,1.70438,1.81478,315.464,124.831,1411.27,2.46724,4.25136,2.87995,0.225199,1,2.8273e-09
81.6328,39.3649,97.5709,55.0187,90.9794,2.68872,1.31795,-0.156927,0.291009,0.00949019,125.244,126.892,504.917,1.55445,3.14386,1.33648,1.79998,1,2.8273e-09
54.88,38.8778,88.2671,67.5627,96.236,-0.616818,-0.29132,0.0228065,-0.0483648,-0.0130476,49.0737,122.686,257.087,1.3108,2.21208,2.11759,1.04427,1,2.8273e-09
53.816,32.9381,102.823,36.5669,105.017,-0.0222705,1.61798,0.0104901,1.34145,0.594893,79.1418,126.904,281.536,2.0598,2.39918,2.39896,0.154823,1,2.8273e-09
63.6716,44.4142,125.593,37.0919,112.607,-1.26062,-2.28138,-0.030188,-0.520335,-0.211332,74.7489,122.18,365.1,2.03061,2.48141,2.15487,0.92721,1,2.8273e-09
121.076,70.5857,118.497,48.4401,148.934,0.260694,0.566641,2.42545,1.23919,2.30801,53.1887,121.478,532.18,2.19019,3.48681,2.73343,0.423553,1,2.8273e-09
130.311,34.4456,96.0315,61.5744,102.538,-0.935404,1.38106,0.423531,0.976865,0.945684,221.145,127.211,457.721,2.63754,2.63754,2.26051,1.85862,1,2.8273e-09
75.8391,34.2665,91.2673,22.2065,79.5677,0.706616,0.140908,-0.178616,-2.05568,-1.06512,76.1867,126.67,305.716,2.14179,2.14179,1.95029,1.49989,1,2.8273e-09
56.1078,40.7334,100.408,51.9908,82.3787,2.10531,1.54029,-0.608431,-0.466009,-0.945677,52.1035,128.628,457.272,2.84485,4.03574,2.98711,0.903687,1,2.8273e-09
143.864,45.4988,177.74,11.4499,166.564,-1.77889,-1.3522,-0.566654,1.14333,-0.517304,39.5604,124.895,480.014,2.5217,3.09737,2.8503,0.141041,1,2.8273e-09
86.0451,36.7796,91.9509,60.2632,89.7355,-1.19709,-1.32387,0.511717,0.718323,0.931724,36.4385,123.911,397.476,2.60459,2.7289,2.12765,0.595581,1,2.8273e-09
376.998,116.835,537.615,24.0884,561.529,0.977841,-1.65339,-0.115503,-1.15062,-0.17099,728.078,123.917,1464.1,2.8904,3.13135,2.93427,0.210889,1,2.8273e-09
107.302,66.0135,69.3219,67.0746,67.5031,-0.687314,2.36145,0.959685,0.334898,1.18528,395.497,126.183,546.211,1.20016,3.19304,2.73549,2.03702,1,2.8273e-09
91.6817,38.7944,45.7251,30.6987,16.8399,-0.823071,-0.262864,0.386492,-1.90132,-2.29069,124.3,129.318,260.477,1.0014,2.53536,2.22823,2.99055,1,2.8273e-09
157.496,58.2025,74.9648,32.1726,105.489,0.0472098,-0.940115,-0.292731,1.78984,0.633497,216.057,123.217,421.028,2.90096,2.90096,2.88097,3.07858,1,2.8273e-09
102.869,35.853,99.8159,84.2501,139.579,-1.68333,-0.806285,-0.0490481,0.39695,0.20932,100.019,126.88,449.432,3.06355,3.06355,2.59122,1.48383,1,2.8273e-09
109.762,47.5246,128.99,53.7669,136.696,0.70842,1.293,-2.38634,-2.12322,-2.60183,55.4496,123.277,890.715,3.63054,4.31116,3.00142,0.421179,1,2.8273e-09
109.197,68.1948,76.1999,66.0186,72.6255,-0.457583,-1.48631,-0.223691,-0.656511,-0.791863,194.588,126.13,346.647,1.11788,1.46179,1.44296,2.77229,1,2.8273e-09
70.5558,38.5839,130.68,55.3457,161.459,0.597614,1.97864,1.94813,0.957109,1.86845,81.3597,127.439,349.63,2.38433,3.21343,2.91586,0.0644072,1,2.8273e-09
174.718,67.8253,116.418,59.393,135.854,-1.24519,-0.59099,-1.9754,-1.31736,-2.04176,218.823,124.727,459.546,0.901131,2.98854,2.89796,2.44738,1,2.8273e-09
186.606,43.9665,118.128,99.0672,199.462,1.02846,0.928524,1.81682,0.987817,1.58927,130.798,126.104,477.984,1.5971,3.01791,2.91312,1.58585,1,2.8273e-09
100.972,42.2311,56.1842,54.508,46.0485,0.0391329,2.95133,0.841417,2.12109,2.49463,297.225,125.977,443.45,1.80431,2.41062,2.27319,2.95524,1,2.8273e-09
64.5775,60.1087,153.693,21.9187,145.146,-1.06841,-1.76954,-1.37454,0.010519,-1.42447,81.2158,131.667,329.274,1.91436,2.44921,2.43001,1.11079,1,2.8273e-09
38.3685,36.1522,82.1639,21.3242,88.7456,-2.06188,0.178359,-0.254507,-2.41933,-1.2371,102.758,121.642,274.102,2.51589,2.89331,2.25934,0.219025,1,2.8273e-09
186.672,49.8822,245.816,21.8616,248.587,0.104944,-1.10911,-0.106895,0.901371,-0.0154561,207.378,125.689,543.261,1.79815,2.7685,2.76038,2.02985,1,2.8273e-09
74.6939,48.8746,148.739,12.6925,160.766,-0.455257,0.292287,-1.24345,1.09923,-1.11766,84.3308,127.558,359.172,2.2412,2.79114,2.67754,1.17605,1,2.8273e-09
140.512,75.1107,149.92,99.039,225.838,0.748146,0.587959,1.33588,1.92967,1.70277,46.6389,127.939,521.351,2.5636,3.17416,3.11927,0.4023,1,2.8273e-09
38.8695,33.2805,80.8411,34.1196,52.4159,0.441842,-0.651895,-1.71174,-0.482886,-2.20032,48.9751,123.228,257.653,1.66375,3.39236,2.62111,0.678306,1,2.8273e-09
126.103,36.0977,155.213,29.9947,155.264,-0.613294,-2.66974,-0.482116,-1.43024,-0.795025,214.19,121.256,439.853,2.0769,2.98763,2.98475,2.98411,1,2.8273e-09
167.322,50.4382,113.391,23.0001,135.594,-0.69739,1.19562,-1.80419,0.288508,-1.61774,272.661,128.315,561.783,0.91497,3.01154,2.80079,3.07347,1,2.8273e-09
81.0558,34.1373,69.8131,46.9277,64.6883,-0.214544,-0.193836,1.86578,0.649628,2.07216,25.7021,122.134,328.244,2.26045,2.67931,1.68848,0.469674,1,2.8273e-09
119.834,86.1129,94.5103,33.0394,65.5784,0.089874,-2.47204,-0.901825,0.168134,-1.13685,394.526,126.085,550.431,1.23021,2.5282,2.32558,2.70687,1,2.8273e-09
111.31,58.2372,204.184,85.2471,269.503,-0.1082,-0.680212,-0.993655,-0.525614,-0.921101,94.1096,122.562,469.821,1.53014,3.0288,2.89648,1.04143,1,2.8273e-09
140.379,53.9872,146.251,53.9414,192.233,-1.70692,0.619519,-0.209287,0.960549,0.15196,290.377,123.322,618.594,1.00145,3.12735,2.74543,1.95607,1,2.8273e-09
118.504,77.9507,156.41,107.872,236.966,0.186781,-1.78294,0.330727,0.703258,0.542484,233.367,126.732,654.834,2.47728,2.92941,2.92587,0.713376,1,2.8273e-09
61.7251,40.9453,106.025,32.5454,75.4962,2.25607,0.929867,-0.978755,-1.66349,-1.71957,73.2928,123.224,592.201,2.59908,4.30228,2.83647,0.181368,1,2.8273e-09
68.5979,32.5636,72.9975,65.2179,73.6703,-1.31142,-2.90809,1.06294,1.6712,1.97503,97.7484,124.469,716.632,2.85435,2.85435,1.58421,1.07374,1,2.8273e-09
53.6122,45.7014,109.998,46.7313,121.888,-1.72449,-0.89478,0.629159,-0.394198,0.436882,61.4799,124.808,370.495,1.79865,3.34593,2.37815,0.864439,1,2.8273e-09
45.5961,35.8819,64.6256,20.7508,44.0718,0.813422,0.525666,0.0231629,-2.27121,-1.53923,34.4949,126.888,263.499,2.35229,3.19007,3.09064,0.792645,1,2.8273e-09
117.326,49.9036,167.92,64.4585,203.334,0.866175,-1.63574,-0.26925,0.321538,-0.121061,271.743,128.625,530.691,1.89554,3.22914,3.02293,1.70925,1,2.8273e-09
73.5936,51.577,51.4065,37.1089,19.9727,-0.81952,-2.56236,0.355278,-1.47107,-1.78555,172.804,125.605,349.408,2.44701,3.02055,2.78272,2.86974,1,2.8273e-09
42.7484,35.1688,118.326,45.896,116.721,1.34002,0.655427,-0.688827,-0.074184,-0.720158,35.2786,124.347,321.144,2.25729,3.525,2.88261,0.537051,1,2.8273e-09
86.9472,57.601,125.07,36.6423,144.84,0.927144,0.179748,2.33871,0.969631,2.25604,87.3206,123.249,422.914,2.40163,3.10178,2.76198,0.968181,1,2.8273e-09
83.8583,73.0113,197.332,39.4524,236.744,-0.388338,-1.11411,0.645998,-0.633038,0.448795,62.3147,120.784,494.449,3.03085,3.28547,3.1184,0.175368,1,2.8273e-09
75.201,61.3592,119.271,15.2604,132.909,-2.28002,-1.18753,-0.698754,1.66465,-0.377816,91.4017,127.701,443.551,3.38147,3.38147,2.98897,0.631215,1,2.8273e-09
56.6226,43.4699,102.864,56.6521,125.89,-0.381144,0.626916,-0.0637811,-0.985638,-0.543873,64.8942,122.106,289.992,2.07237,2.85016,2.83244,0.755783,1,2.8273e-09
40.8288,33.2039,61.6676,50.6679,15.8612,-0.697,0.803869,-0.868561,-0.0544538,-2.09273,96.2084,120.646,224.452,0.739146,2.98598,2.98105,3.0978,1,2.8273e-09
135.642,67.5844,115.167,78.1085,150.172,-0.708125,-0.171822,0.57829,0.855731,0.860045,61.2716,124.502,474.54,2.62925,2.62925,2.29305,0.311589,1,2.8273e-09
51.1781,37.6292,134.305,40.6765,126.551,0.708681,0.4875,-0.856709,-0.883374,-1.10673,41.7189,120.861,329.689,2.39888,3.34192,2.95262,0.930017,1,2.8273e-09
273.075,113.09,280.081,217.63,482.238,0.870961,1.55461,1.03476,1.13942,1.10681,189.767,125.817,895.446,2.32972,3.11403,3.10972,0.838735,1,2.8273e-09
157.199,42.058,188.906,66.4507,224.631,-0.903839,-1.14119,-0.773587,-1.00906,-0.929477,54.1604,124.287,457.905,2.18933,2.95373,2.95086,0.561167,1,2.8273e-09
41.6143,39.0835,114.986,42.025,94.2235,1.60914,1.63449,1.73039,1.73152,2.22129,31.9735,125.596,238.166,1.52099,3.03083,3.02841,0.744645,1,2.8273e-09
48.0752,35.3236,87.5232,21.4063,72.9853,0.971945,0.839212,0.0797347,1.88084,0.906064,74.6155,120.199,226.768,0.932356,2.37731,2.20353,2.15859,1,2.8273e-09
261.784,184.951,90.469,88.9252,159.549,-0.644914,1.98667,-0.935649,-1.89686,-1.61976,876.058,121.448,1438.23,2.00952,2.00952,1.98838,2.75084,1,2.8273e-09
59.3481,49.6627,105.419,52.4359,106.838,-0.0684541,-0.0223335,-1.8464,-1.66989,-2.16633,29.6798,116.947,373.139,2.78962,3.25489,2.72639,0.488428,1,2.8273e-09
44.6604,37.5097,127.767,51.0093,136.268,-2.66599,0.0847498,-0.0770267,0.507042,0.125417,152.04,125.217,453.785,1.87617,3.86677,2.87214,0.015213,1,2.8273e-09
37.7843,34.3622,106.171,60.6296,132.174,0.678452,0.349131,-0.34107,0.543792,-0.0173919,20.4893,125.42,256.042,2.06319,2.66376,2.46094,0.394611,1,2.8273e-09
168.272,126.98,240.233,17.7334,254.601,0.617964,1.18522,-0.8374,0.792932,-0.751745,121.05,125.655,777.609,2.75927,3.20399,2.85438,0.524374,1,2.8273e-09
207.354,199.954,236.115,123.026,343.073,-0.380077,-1.26352,-1.02659,-1.48823,-1.24422,349.376,132.607,822.031,1.80074,2.94874,2.87699,1.62111,1,2.8273e-09
219.633,114.705,176.261,154.033,306.182,-0.472316,0.713495,-0.608819,-0.527871,-0.611731,202.92,124.6,744.883,2.70371,2.70371,2.70026,0.165191,1,2.8273e-09
194.552,40.1485,177.384,19.627,167.731,-0.611254,-1.60909,0.417829,-0.868815,0.333674,173.857,131.467,530.693,1.15057,3.29804,3.13338,1.89673,1,2.8273e-09
71.1214,39.6577,92.2879,76.5776,123.388,0.736779,0.165852,0.376788,0.868498,0.80731,41.9932,122.614,287.407,2.38571,2.9753,2.95345,0.461233,1,2.8273e-09
319.509,143.512,521.486,12.0239,533.398,-0.195324,0.192591,-0.379069,1.0278,-0.345179,219.641,121.315,1024.1,2.85183,2.85183,2.8459,0.938076,1,2.8273e-09
68.9728,37.3235,76.2453,73.2533,127.791,0.326314,0.63782,-1.5754,-0.34294,-1.23856,35.3806,125.032,352.589,2.86461,3.06101,2.3986,0.579907,1,2.8273e-09
126.807,47.3268,129.481,85.855,174.394,0.944301,1.37822,1.24933,1.25686,1.43621,40.4613,126.321,395.81,2.36042,2.72802,2.71092,0.0696204,1,2.8273e-09
90.8955,68.7749,84.4664,47.3527,51.7394,0.591811,-1.16296,1.78677,1.36532,2.55736,198.241,124.179,500.82,1.76376,2.44624,2.13452,1.70776,1,2.8273e-09
37.4843,36.1938,79.7252,10.4226,80.6075,0.474874,-1.05268,-1.44306,1.49545,-1.30229,69.5028,125.322,254.074,1.54922,3.3254,2.71658,0.838086,1,2.8273e-09
54.8617,49.6708,150.775,58.3454,169.693,2.67051,2.33183,0.961889,1.32406,1.24533,35.6226,126.895,390.672,2.6319,3.33489,2.86394,0.431191,1,2.8273e-09
147.209,35.9814,193.666,20.2254,182.842,1.20961,0.974506,-0.778698,-0.0344189,-0.819621,44.108,120.789,590.446,1.88876,3.50055,2.88106,0.374807,1,2.8273e-09
115.788,42.3715,140.864,53.6333,148.896,-2.20388,-2.12454,-1.48595,-1.54063,-1.7483,61.125,125.227,372.412,2.41419,3.1586,3.07592,0.873732,1,2.8273e-09
111.69,91.9672,162.525,97.4144,229.362,1.29037,-1.13802,-1.58024,-1.51318,-1.67116,312.494,122.609,871.44,2.46836,3.87335,2.60047,0.227887,1,2.8273e-09
90.6685,46.9157,190.28,32.4569,188.908,-0.826922,0.0419324,-1.84474,-1.36439,-1.94373,76.6554,124.008,444.508,2.47513,3.13941,2.96984,0.765492,1,2.8273e-09
94.2998,64.1536,89.3068,47.0659,66.2798,2.40057,-1.17061,-0.4044,-0.932511,-1.09197,474.407,124.114,730.764,0.627524,3.5037,2.09955,2.43239,1,2.8273e-09
71.4995,58.2825,71.0532,23.3222,92.2736,-0.83981,-1.94647,-1.04158,1.41354,-0.450982,145.622,128.538,349.947,1.82422,1.82422,1.81303,2.55447,1,2.8273e-09
106.143,57.5291,116.863,66.2866,144.106,-0.821284,-1.86079,0.195534,-0.352439,-0.00591263,93.6801,123.135,444.827,2.63128,2.86778,2.68146,0.0510796,1,2.8273e-09
45.3595,41.4822,90.6859,70.7047,161.101,1.24701,0.932263,1.95189,0.531628,1.52406,24.9501,123.907,283.902,2.86976,3.03892,2.95604,0.364707,1,2.8273e-09
40.0799,37.7956,101.141,52.434,87.5692,0.0614706,-0.194102,-1.86657,-2.1877,-2.53682,30.449,128.33,340.775,2.67707,3.61365,3.05633,0.65502,1,2.8273e-09
89.829,56.2682,89.363,60.7646,87.4613,-1.04728,-1.35027,-1.04272,-0.786992,-1.38592,108.174,123.474,297.407,1.34294,1.34294,1.34293,1.66074,1,2.8273e-09
73.8481,38.0877,104.829,81.6077,147.425,1.37045,1.60672,0.633013,0.0383821,0.483033,35.0313,127.042,343.868,2.07293,2.07293,1.93732,0.524395,1,2.8273e-09
212.801,54.5091,380.585,71.4339,446.216,-0.570257,1.66465,-0.187889,0.409955,-0.0935782,300.519,123.375,841.593,2.55353,3.10966,3.08607,0.531701,1,2.8273e-09
73.443,59.7847,97.3437,62.2891,150.837,-0.451336,-0.88317,1.28292,-0.0629639,0.91524,35.7774,124.4,411.57,2.76416,3.5558,3.1042,0.219838,1,2.8273e-09
59.4511,40.7146,150.449,26.0435,125.954,2.22812,2.39216,-0.587151,-0.411764,-0.75585,35.6568,124.122,592.33,2.80395,3.99043,2.82804,0.641301,1,2.8273e-09
75.9812,38.1504,123.131,32.7969,99.3743,-0.395074,0.188642,1.5675,1.77706,2.04222,47.0113,120.898,394.381,2.15684,3.50639,2.90569,0.559373,1,2.8273e-09
73.1668,70.5245,222.467,62.5159,255.93,0.746771,2.53084,-0.269557,-0.348275,-0.318548,147.533,125.702,717.731,3.6249,3.14956,2.98108,0.0210164,1,2.8273e-09
88.4186,42.8708,101.962,78.1975,132.198,-0.830853,-0.324365,-1.05062,-1.31716,-1.44033,123.291,124.703,318.157,0.731892,2.67153,2.66247,2.57183,1,2.8273e-09
59.0763,46.0828,99.9764,52.9852,136.095,-1.91314,-2.59221,-0.273299,1.12874,0.329613,48.7323,130.805,540.366,3.18903,3.18903,2.73511,0.586938,1,2.8273e-09
85.5882,56.1401,211.326,12.712,216.679,-0.310566,-0.617869,0.571611,2.33149,0.799502,39.7881,118.09,444.807,3.22445,3.22445,3.10142,0.446883,1,2.8273e-09
98.9646,63.5294,112.963,106.316,184.263,1.20405,1.63615,1.52707,1.13559,1.50889,44.0112,126.469,389.777,2.4135,2.74328,2.72419,0.272687,1,2.8273e-09
83.4204,41.5753,113.421,45.0812,134.768,1.4954,2.38736,0.0918168,1.32433,0.621024,63.6007,125.549,392.477,2.92843,3.13114,2.79892,0.490178,1,2.8273e-09
99.8775,85.1556,186.376,16.0374,171.514,-2.06364,-2.70299,0.16128,-0.866867,0.0843194,93.5491,122.482,741.924,1.83839,3.59485,2.8236,0.778193,1,2.8273e-09
41.0654,32.3509,84.6135,46.4697,41.1585,-2.34091,-2.21643,-0.371884,-0.608408,-1.20159,49.1201,125.339,291.211,2.0871,3.41673,2.79231,1.43259,1,2.8273e-09
40.2127,37.3313,81.1166,12.7817,88.5936,2.56082,2.74097,0.263771,-2.46314,-0.565857,26.1171,121.699,512.44,3.47287,3.47287,2.60469,0.613392,1,2.8273e-09
100.158,45.0472,110.106,69.0957,167.203,1.67375,1.4089,-0.85159,0.302575,-0.484889,111.205,124.367,534.673,2.6198,3.75768,2.78259,1.88296,1,2.8273e-09
104.049,53.6659,129.304,77.7478,168.21,-0.550641,-0.812985,0.30734,-0.082595,0.200427,83.4811,126.98,396.613,1.76053,3.11001,2.98932,1.12731,1,2.8273e-09
70.3757,34.5155,174.305,33.9207,160.03,-0.929313,-1.98634,1.28323,1.51056,1.55856,62.0422,134.369,626.197,3.76625,3.68025,2.9409,0.55321,1,2.8273e-09
63.4862,46.026,87.3046,54.3349,56.6937,-0.219083,0.0419381,1.05371,1.10061,1.88613,43.1534,129.838,294.279,2.1482,2.95121,2.66264,0.707436,1,2.8273e-09
153.108,36.9764,114.998,35.4151,85.3503,-0.219051,1.5582,1.0111,0.903743,1.45908,214.987,124.042,420.44,0.645934,3.11996,2.8672,3.0726,1,2.8273e-09
51.4211,44.4412,75.4501,60.9442,60.766,2.05733,-0.104079,1.42744,1.15558,2.06353,149.769,123.502,297.277,1.03739,2.82525,2.75414,2.06003,1,2.8273e-09
187.995,35.337,118.217,72.6224,190.778,0.851264,-0.917886,-1.07246,0.174149,-0.679373,199.363,123.228,578.305,1.91006,3.4442,2.85689,1.5225,1,2.8273e-09
100.839,59.401,68.5749,36.0482,97.6407,-1.68819,0.286677,-1.4699,0.584127,-1.0276,235.253,126.748,399.667,1.10177,3.0363,3.02844,2.74269,1,2.8273e-09
209.763,58.9503,202.499,20.0453,190.993,1.65636,-0.844131,1.25801,2.13344,1.50936,400.654,127.916,689.405,1.04416,3.15628,3.13104,1.89935,1,2.8273e-09
100.165,35.9265,99.5445,30.9578,114.907,0.3696,-1.81738,-1.30238,0.369872,-1.12245,186.224,121.037,387.599,1.70826,3.26601,2.80558,1.84882,1,2.8273e-09
142.155,133.469,125.01,89.3202,173.095,0.335084,1.41884,-0.833267,-0.786804,-0.965796,299.015,126.489,719.569,1.52484,2.59302,2.31489,2.33769,1,2.8273e-09
276.667,40.2013,185.426,154.453,316.257,0.82794,0.820321,-1.88363,-1.91796,-1.96845,60.0446,124.631,1366.47,3.43959,4.01819,2.96535,0.48301,1,2.8273e-09
225.214,51.9003,167.909,20.9358,177.976,-1.09811,2.96213,-2.01695,0.423159,-1.94662,837.626,193.903,1488.11,2.83233,3.25562,3.12327,2.99107,1,2.8273e-09
93.2199,58.7497,79.1967,54.8937,54.5538,-1.69629,-2.79607,-1.44974,-1.802,-2.47354,166.413,124.696,319.068,0.927327,0.927327,0.893952,2.56031,1,2.8273e-09
136.679,47.6692,221.98,30.3266,220.904,-0.135297,0.347438,0.765411,0.502808,0.822514,43.7524,123.802,470.673,1.81588,3.09068,2.95653,0.157257,1,2.8273e-09
119.446,68.7726,148.934,47.8835,190.409,2.40359,2.67342,2.2252,0.950321,2.05868,71.0519,125.418,439.137,2.63429,3.01971,3.01444,0.672863,1,2.8273e-09
104.519,53.695,127.044,36.83,150.423,2.19411,2.53443,-0.369208,1.04168,-0.0152159,51.7073,123.261,620.733,2.53484,3.77857,2.77615,0.467788,1,2.8273e-09
67.5265,39.8906,70.4401,59.8478,75.9737,0.252386,-1.62674,0.46818,-0.536481,0.00693615,134.923,125.81,312.36,1.4605,1.84403,1.83136,1.57427,1,2.8273e-09
35.3525,34.8485,71.9003,40.1322,93.3505,0.623052,0.0324853,-0.490104,1.31497,0.343347,43.4665,126.829,228.806,1.95705,3.15834,2.95567,1.06969,1,2.8273e-09
213.054,178.027,151.426,90.9132,207.194,0.851982,-0.480748,1.0286,1.22203,1.23377,451.236,127.732,783.641,1.59383,1.59383,1.58402,2.28326,1,2.8273e-09
65.6234,38.7987,88.6359,26.3071,78.3365,-0.0616691,-0.755055,-1.72314,0.00800433,-1.83901,41.4956,126.461,286.162,1.80895,2.91126,2.39059,0.138133,1,2.8273e-09
78.7361,65.3964,89.2862,28.6629,102.368,-0.0557659,-0.521923,0.156848,2.06222,1.02899,87.5367,126.087,346.911,2.47101,2.51701,2.50802,1.12671,1,2.8273e-09
69.0679,50.5401,97.2875,86.9818,143.38,0.391453,0.794219,-1.02281,-0.480551,-0.966645,29.0604,126.282,380.683,2.68194,2.77375,2.38611,0.151107,1,2.8273e-09
145.924,75.9428,228.173,150.432,356.917,-0.223701,0.0945797,1.03384,1.05165,1.08738,71.5949,126.344,686.376,2.57389,3.21643,2.9604,0.564008,1,2.8273e-09
66.1948,62.6117,109.668,38.0826,140.407,-0.895315,-0.251757,-0.196918,-1.8374,-0.870652,61.5022,126.94,324.8,2.52156,3.14526,3.06674,0.692465,1,2.8273e-09
75.2376,49.7186,99.3018,49.875,97.5465,0.915445,1.09315,1.53931,2.19323,2.21509,38.3386,122.2,302.723,2.09566,3.19674,3.13528,0.496663,1,2.8273e-09
131.674,45.5973,145.656,37.4081,163.23,0.404042,0.268772,-0.121879,-1.31832,-0.487101,75.2346,125.076,412.365,2.45366,2.9863,2.93963,0.908628,1,2.8273e-09
47.0833,33.3188,89.6722,48.8347,86.3732,-0.139124,-0.295154,-0.435243,-1.43753,-1.24333,29.7476,128.467,245.314,1.90982,2.54095,2.52364,0.618963,1,2.8273e-09
111.157,64.8154,145.063,30.507,146.923,-0.769511,-1.51145,-1.30837,-0.207839,-1.31927,137.899,123.133,379.329,1.28589,2.82323,2.77133,1.58581,1,2.8273e-09
94.3229,81.2026,99.3958,56.9902,96.5362,2.45524,-0.184006,0.170151,0.38332,0.397373,309.752,124.08,555.003,2.21784,3.63573,2.82787,0.63849,1,2.8273e-09
58.3815,55.1344,178.126,21.6241,167.557,0.397921,-0.133862,-0.982274,-1.8135,-1.25195,39.5143,121.008,378.491,1.98079,3.05818,2.72902,0.368974,1,2.8273e-09
61.0262,55.5657,96.4883,76.7833,125.272,-0.707349,-0.288736,-0.576222,-0.240751,-0.58402,33.854,123.173,293.103,1.76863,2.67336,2.67014,0.307163,1,2.8273e-09
67.3711,49.6442,112.633,15.4808,99.2585,-1.01043,0.672023,-0.202078,1.82648,0.238725,122.044,128.686,329.102,1.18686,2.53939,2.40729,0.950929,1,2.8273e-09
66.179,35.1347,113.438,50.8089,126.39,1.78842,2.80621,-1.53954,-2.43791,-2.16043,54.9367,126.394,1062.43,4.04217,4.04217,2.2943,0.328779,1,2.8273e-09
65.6902,65.5149,108.545,82.7657,151.914,-0.681178,0.296161,-0.722866,-0.158616,-0.610762,100.917,128.292,348.032,1.9028,3.13306,3.13278,1.1856,1,2.8273e-09
226.895,50.0538,220.496,86.8388,281.411,-0.871627,-0.187997,-1.29954,-1.22619,-1.35559,115.349,123.958,617.199,2.35281,3.06181,3.03176,0.80337,1,2.8273e-09
117.854,40.5703,81.3092,75.1151,142.792,0.570662,-1.29054,-2.49061,-1.22806,-2.14986,169.702,123.201,601.639,2.15578,4.31329,3.03861,1.24774,1,2.8273e-09
327.778,134.929,266.109,39.7896,282.322,0.374957,-0.874889,-0.144058,-0.468132,-0.203266,455.275,122.433,852.398,0.560283,2.70117,2.65084,2.02861,1,2.8273e-09
85.7552,33.423,122.962,31.5124,92.1758,0.476086,1.59841,-2.19456,-1.9512,-2.65695,111.4,124.886,667.108,3.84503,3.60047,2.41475,2.01908,1,2.8273e-09
