ptb1,ptb2,pta1,pta2,ptaa,etab1,etab2,etaa1,etaa2,etaaa,mbb,maa,mb1h,mbbh,drbamin,drba1,dphiba1,dphibb,class,weight
142.346,0,110.968,97.8388,170.922,0.103652,0,1.28445,0.953023,1.30831,8.41442,124.857,399.139,399.139,2.39114,2.84017,2.58308,0.566214,3,-2.14554e-09
101.456,0,112.612,31.2045,83.0368,-0.47161,0,-0.834619,-0.141468,-1.09136,8.45492,124.68,251.561,251.561,0.8133,2.85686,2.8337,1.38583,3,-2.14554e-09
77.2627,0,99.5028,50.6272,94.7654,-1.51653,0,-1.87498,-2.33882,-2.50595,6.44296,121.086,237.49,237.49,1.87662,2.54093,2.51552,2.59408,3,-2.14551e-09
46.1315,34.2611,76.4571,56.2986,66.0543,-0.429574,0.213095,-0.732945,-1.63794,-1.82975,28.2018,130.513,200.507,256.832,2.54184,2.44393,2.42503,0.025548,3,-2.14551e-09
34.4222,0,77.9086,34.8098,49.1438,-2.1666,0,2.18552,1.00187,2.75088,3.5352,120.643,504.075,504.075,1.68328,5.18239,2.81357,1.22327,3,-2.14551e-09
50.4838,0,76.9271,57.235,53.4896,0.48285,0,-0.646484,-0.342159,-1.11994,9.91131,124.697,206.013,206.013,1.73013,2.53963,2.27472,0.669911,3,2.14554e-09
70.4494,0,81.1147,45.6115,65.8095,-0.177441,0,0.818715,-0.190904,0.876115,10.8987,125.823,218.337,218.337,1.45704,2.15172,1.90724,0.735729,3,2.14554e-09
56.1332,0,75.771,48.1782,45.2869,0.850016,0,0.524082,1.25691,1.69647,7.21988,123.945,188.069,188.069,1.15593,2.68298,2.66311,0.945217,3,-2.14551e-09
35.773,0,77.915,51.0058,45.1634,-1.64139,0,-1.47054,-0.918469,-2.26112,5.34537,125.79,171.636,171.636,1.43504,2.49143,2.48557,2.60608,3,2.14551e-09
33.8276,0,69.1187,16.7667,63.0452,-0.944957,0,-1.54719,1.02881,-1.50211,4.48386,128.082,174.476,174.476,2.08834,3.09787,3.03877,1.63615,3,-2.14554e-09
51.2296,0,73.888,22.0693,53.1513,-1.45715,0,-0.223234,-2.19965,-1.5142,6.98835,122.945,192.537,192.537,1.16727,2.81923,2.53486,1.709,3,-2.14551e-09
38.5778,0,35.4933,15.1941,21.1414,1.91442,0,-1.21971,2.024,0.0776011,2.60544,122.008,219.253,219.253,2.03104,3.7475,2.05452,0.663006,3,2.14554e-09
179.16,0,174.411,34.9428,177.592,0.111849,0,0.0870905,0.876383,0.277439,7.3176,127.625,395.299,395.299,0.955981,2.65366,2.65354,2.67764,3,-2.14554e-09
42.8982,0,58.046,37.2648,70.0697,-0.274929,0,-0.0215831,1.95315,1.35978,5.99344,125.43,203.064,203.064,2.0584,2.0584,2.04275,2.89667,3,-2.14551e-09
57.1292,46.9128,68.2632,54.8892,15.3708,-0.518594,1.00136,-0.738431,-1.2316,-2.91346,133.486,125.937,182.952,304.95,0.721119,3.13331,3.12558,2.70343,3,-2.14551e-09
147.063,0,159.408,25.3558,142.547,1.00002,0,1.71559,0.95036,1.88103,12.3887,127.681,353.012,353.012,1.12543,2.88952,2.79952,1.71694,3,-2.14551e-09
32.5202,0,66.3638,65.0263,53.3149,-2.39846,0,-0.877844,-1.15955,-1.81583,5.97145,121.514,188.646,188.646,1.31717,3.17067,2.78225,2.51894,3,-2.14551e-09
47.8922,0,80.6032,43.9417,43.2767,0.400035,0,1.05482,1.69924,2.31905,3.04079,123.13,192.185,192.185,1.97955,2.56079,2.47566,2.07027,3,-2.14551e-09
58.3188,0,92.4165,48.6102,69.8863,-1.65699,0,-0.592818,-1.00162,-1.2751,5.92798,125.562,219.033,219.033,1.19349,2.50944,2.27262,2.35455,3,-2.14554e-09
104.167,0,103.918,66.5643,123.913,-0.553284,0,-1.37131,-1.92658,-1.92395,5.56302,126.086,316.654,316.654,2.03231,2.7466,2.62195,1.45248,3,-2.14551e-09
37.5269,0,72.398,48.4527,39.0186,-0.856228,0,0.602697,1.41369,1.98982,6.46003,124.575,220.718,220.718,1.41778,2.98957,2.60942,1.16598,3,-2.14551e-09
44.1105,0,72.9143,44.1585,31.7412,-1.69026,0,-1.22051,-0.305327,-2.09104,5.35476,124.855,183.41,183.41,1.22684,3.08996,3.05404,2.92955,3,-2.14551e-09
49.2548,0,57.115,49.6531,31.3126,1.43639,0,-0.775087,-2.00674,-2.6926,6.5806,123.665,347.967,347.967,2.96024,2.96024,1.96785,1.54424,3,-2.14554e-09
43.3246,0,88.7739,32.8862,71.6205,1.23451,0,-0.0270406,1.24302,0.64939,4.53901,122.674,196.949,196.949,1.59532,2.95174,2.66857,0.327774,3,2.14554e-09
40.0435,0,59.0109,58.4114,19.9337,0.436208,0,0.086556,-0.68652,-1.40585,3.72763,124.721,173.674,173.674,0.7547,1.68614,1.64949,1.51966,3,2.14551e-09
33.9003,0,82.9253,53.5549,57.3587,2.99083,0,1.79299,1.30262,2.46053,3.79407,128.165,200.689,200.689,1.35718,2.32671,1.99468,1.52326,3,-2.14554e-09
80.3873,0,69.8408,40.5909,79.4181,1.16294,0,1.67338,0.0511741,1.56522,8.7414,123.022,227.494,227.494,0.121825,2.75611,2.70843,1.85493,3,2.14554e-09
135.318,0,130.994,16.2985,116.034,-0.617579,0,0.516285,2.25024,1.05891,20.4612,128.175,382.222,382.222,2.30359,2.91909,2.68988,0.341449,3,-2.14551e-09
35.3389,0,62.8736,47.6726,61.0224,-1.28385,0,0.655528,-0.741114,0.0912539,6.35397,123.926,198.515,198.515,1.62912,2.95369,2.22781,0.736388,3,-2.14551e-09
37.269,0,77.6999,34.124,44.7311,2.79705,0,1.62757,0.419789,2.22682,6.08424,121.922,204.705,204.705,1.76536,2.75323,2.49251,3.10694,3,-2.14554e-09
64.6048,0,84.3677,57.1698,64.9554,-1.74101,0,-2.05396,-2.37539,-2.96521,8.72898,127.735,213.004,213.004,2.3916,2.32673,2.30559,1.43528,3,-2.14551e-09
36.051,0,63.2784,62.5983,35.181,-2.04084,0,-0.821042,-0.628878,-1.76745,3.89002,121.466,188.187,188.187,1.46928,1.98382,1.56449,0.815634,3,-2.14551e-09
50.8562,0,105.617,38.5889,74.8048,-0.0554217,0,0.272309,0.791159,0.764594,10.6971,127.756,202.824,202.824,1.1912,2.85685,2.83799,0.0606249,3,-2.14554e-09
42.3324,0,88.2426,53.8768,64.5894,1.60537,0,2.28448,2.23007,3.04423,4.86398,126.65,190.531,190.531,2.24122,2.37699,2.27791,1.45597,3,2.14554e-09
170.893,56.3585,192.797,56.6827,239.574,-1.41044,1.69328,-0.505977,-1.47869,-0.821314,447.07,126.593,460.741,779.561,2.7104,3.03289,2.89489,0.622099,3,2.14554e-09
53.8639,0,66.1219,61.9749,77.3368,0.907524,0,2.10887,1.04775,2.20328,8.04758,124.465,209.046,209.046,1.05909,2.39195,2.06838,2.21359,3,-2.14554e-09
33.547,0,54.002,43.9919,34.492,-0.0676331,0,-0.296401,1.24666,1.22986,3.60596,123.632,165.044,165.044,1.41736,2.0333,2.02039,1.13771,3,-2.14554e-09
42.9405,0,74.6141,48.4702,42.0158,-1.8081,0,-1.13736,-1.90716,-2.53724,5.34724,125.042,176.983,176.983,1.44481,2.35185,2.25417,0.563203,3,-2.14554e-09
55.2007,0,85.9891,52.8236,56.6978,-0.279333,0,-0.148685,-0.167323,-0.374157,5.6835,126.712,193.643,193.643,1.06667,2.15858,2.15462,2.73674,3,2.14551e-09
36.258,35.3748,88.124,64.2551,85.3265,-1.09695,1.9545,0.0606618,0.0694551,0.114782,158.937,126.251,203.899,328.993,2.28237,2.60838,2.33743,0.668547,3,-2.14551e-09
36.7933,0,82.0476,42.5543,40.5754,2.45437,0,-0.634679,-0.0226111,-1.13508,3.36291,123.404,321.476,321.476,0.830106,4.36215,3.07996,2.6682,3,-2.14554e-09
33.4085,0,83.0554,42.9193,59.5404,-0.971058,0,0.150442,-0.728128,-0.354376,5.57197,123.522,177.61,177.61,0.741004,3.13529,2.92785,0.830576,3,-2.14554e-09
90.0993,0,83.3624,19.1278,102.187,-0.43665,0,1.34691,-1.03819,1.03586,19.559,119.736,288.913,288.913,2.79662,3.38341,2.87513,0.613745,3,2.14554e-09
150.649,0,172.271,30.1703,161.197,0.404977,0,-0.322766,-0.725064,-0.480205,18.2619,125.9,383.414,383.414,1.35245,3.05515,2.96721,0.144746,3,-2.14551e-09
117.774,0,139.393,23.4122,124.451,0.482846,0,-0.104867,1.03062,0.112168,15.3602,125.289,299.524,299.524,1.33603,2.82071,2.7588,2.04505,3,-2.14554e-09
50.5753,0,70.4402,36.1435,69.9342,-0.559518,0,0.283892,-1.3659,-0.617118,5.82239,122.965,192.327,192.327,1.62747,2.64293,2.50474,1.04887,3,-2.14551e-09
101.859,0,113.649,48.9214,103.927,1.02396,0,1.26131,1.2413,1.65523,17.4719,125.022,267.766,267.766,2.14717,2.68598,2.67548,0.132571,3,-2.14551e-09
47.5768,0,64.1327,53.33,30.2304,2.15025,0,0.819146,1.70268,2.5888,5.90188,125.427,191.168,191.168,1.76221,2.34021,1.92477,0.331461,3,2.14551e-09
116.734,0,129.941,56.9148,176.792,-1.33729,0,0.139673,1.36588,0.646733,12.5393,127.453,476.009,476.009,1.8491,3.10775,2.73436,1.5836,3,-2.14551e-09
107.085,32.7267,116.874,40.7905,116.995,1.83238,1.56735,1.15391,0.214521,1.19558,40.3916,125.283,308.027,341.382,2.21825,2.80471,2.72141,0.542035,3,-2.14551e-09
36.3272,0,76.0568,42.2368,35.2708,1.00884,0,-0.874058,-1.75222,-2.40311,5.98766,124.056,247.134,247.134,2.04069,3.53732,2.99455,0.722104,3,-2.14554e-09
53.1956,0,131.209,30.187,104.836,-1.40453,0,-2.07949,-2.33454,-2.55561,7.54535,123.763,220.404,220.404,2.35398,2.88143,2.80126,1.09124,3,2.14554e-09
67.2144,0,75.0422,30.2419,56.7618,-0.598907,0,-0.598091,1.09004,-0.135492,7.97855,126.569,211.294,211.294,2.10431,2.3555,2.3555,0.337982,3,-2.14554e-09
49.3709,0,68.4699,62.4704,52.5241,-0.0524629,0,0.119647,0.655206,0.876123,5.69122,125.072,188.539,188.539,1.95534,1.95534,1.94775,2.44229,3,-2.14551e-09
131.487,0,142.65,40.6293,137.008,1.36879,0,1.16967,0.741244,1.3287,6.41962,126.096,320.034,320.034,1.21008,2.66104,2.65358,2.96369,3,-2.14551e-09
63.1309,0,81.2415,59.2235,57.8087,-2.93324,0,-1.69127,-1.77724,-2.5898,11.9412,128.157,236.79,236.79,2.07096,2.83975,2.55376,0.315733,3,-2.14554e-09
53.6058,0,82.4761,30.5303,55.3471,0.473544,0,-0.524097,0.985462,-0.180304,3.86011,128.922,199.699,199.699,0.995541,2.96838,2.79571,0.587625,3,-2.14551e-09
38.0152,0,78.1925,49.7503,48.5957,-1.72278,0,-0.0970545,0.459279,0.324748,3.72024,123.463,226.796,226.796,0.491524,3.24922,2.81326,0.795993,3,2.14551e-09
48.5338,0,111.846,40.9923,87.9634,1.68725,0,1.04874,1.05349,1.5208,7.01469,124.989,205.237,205.237,1.21081,2.70745,2.63108,1.89759,3,-2.14554e-09
91.95,0,95.1206,53.8564,98.4794,0.34809,0,1.65877,2.43627,2.41434,7.59012,125.507,329.048,329.048,2.31006,3.24486,2.96838,1.36062,3,2.14551e-09
37.5926,0,69.1735,58.9395,36.2398,-2.2249,0,-0.192495,-0.148032,-0.578524,4.98051,122.913,234.803,234.803,2.40739,2.40739,1.2903,0.208353,3,2.14551e-09
37.2939,0,69.9241,44.7724,34.7423,1.97581,0,-1.42378,-0.503678,-2.2337,4.84949,121.618,339.891,339.891,0.868607,4.04951,2.2003,0.665319,3,-2.14554e-09
44.6762,0,73.6023,53.7592,54.9086,2.28516,0,1.67706,2.28384,2.80277,4.1344,121.277,177.071,177.071,1.80016,1.80016,1.69434,0.552968,3,-2.14551e-09
56.915,0,84.526,38.7915,63.5311,1.44597,0,1.317,2.3717,2.41452,6.58904,123.164,195.984,195.984,2.69539,2.40142,2.39795,0.253482,3,-2.14551e-09
46.9368,0,62.0726,58.3479,23.6795,-1.50938,0,-1.41887,-2.00755,-3.34102,5.79929,123.419,169.882,169.882,0.908492,2.7744,2.77292,2.24851,3,2.14551e-09
66.5186,0,58.4356,43.1146,75.0097,1.64217,0,1.28445,-0.522593,0.87084,7.65733,124.137,243.069,243.069,1.83183,2.50822,2.48258,0.544191,3,-2.14551e-09
100.698,0,108.028,37.4834,115.287,-0.292614,0,-1.00769,0.317865,-0.886501,5.55017,126.895,274.593,274.593,1.08718,2.68532,2.58836,2.1803,3,-2.14551e-09
44.7191,36.3782,54.1139,37.088,21.1618,-0.29219,-1.3031,-1.46512,0.252476,-2.27063,89.3257,124.086,168.687,218.359,1.61936,1.76231,1.31529,2.55774,3,-2.14554e-09
42.9683,0,80.2953,24.3833,79.661,0.374101,0,-0.520468,1.5279,0.123164,7.85877,127.013,191.672,191.672,1.31229,2.94028,2.8009,2.27763,3,-2.14551e-09
34.6572,0,71.1973,56.0321,38.2077,1.48375,0,-0.297408,-0.712913,-1.30018,4.79697,124.202,224.425,224.425,1.89034,2.39811,1.60575,0.347714,3,-2.14554e-09
68.2863,0,75.6202,27.8528,65.8569,1.69602,0,0.490071,-1.36855,-0.190497,6.21893,126.478,288.304,288.304,3.15314,3.15314,2.91342,1.72487,3,-2.14551e-09
64.0191,0,88.4661,44.8875,73.668,1.0401,0,0.044434,-0.868869,-0.521285,13.6626,126.116,250.734,250.734,1.25621,2.97005,2.79819,0.417616,3,-2.14551e-09
41.2515,0,69.9277,32.2881,43.9026,1.45714,0,-0.894045,0.598275,-0.986673,5.16761,120.641,228.105,228.105,0.993424,3.27261,2.27639,2.13847,3,2.14551e-09
114.241,0,74.1046,50.0746,102.908,-0.286335,0,0.857681,-0.630502,0.360765,10.5421,121.168,282.586,282.586,1.58099,2.89053,2.65451,0.964713,3,-2.14551e-09
46.6953,0,67.0061,53.8411,40.8385,-0.147674,0,2.10162,1.21072,2.85124,5.94113,126.468,244.935,244.935,1.44997,3.55522,2.75322,1.84151,3,-2.14554e-09
97.5371,0,109.469,44.2743,97.3886,0.0616401,0,0.722961,0.180994,0.85859,8.44895,124.945,264.012,264.012,0.786372,2.77722,2.69734,3.0067,3,2.14554e-09
55.972,0,97.762,42.2272,60.093,-0.507171,0,-1.38117,-1.19693,-2.11618,4.86897,126.989,208.236,208.236,0.694546,2.99416,2.86376,2.16629,3,-2.14554e-09
36.3337,0,74.0488,46.3935,28.2796,-0.196019,0,1.76795,2.42699,3.50729,4.89005,123.505,245.976,245.976,2.62382,3.67481,3.10597,1.16461,3,-2.14554e-09
34.6931,0,82.5572,60.881,92.6212,-1.72541,0,-0.754694,-1.59417,-1.56629,4.97024,125.502,186.814,186.814,1.59158,2.90091,2.73368,2.14823,3,2.14551e-09
106.423,0,127.421,49.759,170.707,0.641246,0,-0.289612,1.11515,0.176606,10.4866,130.234,323.373,323.373,2.5619,2.94896,2.79819,0.252709,3,2.14554e-09
43.4871,0,79.5467,45.2761,34.8995,0.330937,0,-1.61546,-1.5566,-2.8303,5.56238,119.897,222.943,222.943,1.94961,1.94961,0.111834,1.37572,3,-2.14554e-09
37.3844,0,49.9018,43.0974,59.98,-1.18827,0,0.388833,-1.58389,-1.10594,3.72597,128.501,184.038,184.038,1.26927,2.9823,2.53118,1.32293,3,2.14551e-09
62.911,0,60.606,29.3743,86.6511,0.361448,0,2.06449,-0.250434,1.69305,11.5462,123.398,229.864,229.864,2.46682,3.43041,2.9778,1.10667,3,-2.14554e-09
64.5512,0,85.81,16.5248,102.333,-0.266397,0,0.856925,-1.52719,0.441058,6.2933,112.603,212.64,212.64,2.62797,2.62797,2.37579,1.57739,3,-2.14551e-09
43.036,0,109.849,36.152,88.0712,0.301932,0,0.580524,-0.255261,0.619181,8.41333,128.449,194.469,194.469,0.66831,2.78368,2.76971,3.10081,3,2.14551e-09
48.841,0,63.0793,38.2688,40.6707,0.942922,0,0.366279,-1.26819,-0.852087,4.26191,128.981,211.769,211.769,1.30974,2.20925,2.13267,1.34992,3,2.14554e-09
39.7324,0,79.1361,60.0582,61.7068,-1.44159,0,-1.06222,-1.14118,-1.81883,7.1071,124.888,180.038,180.038,1.14146,2.37082,2.34027,1.70564,3,-2.14551e-09
33.8801,0,68.4276,56.9183,42.0543,-0.827625,0,0.82817,0.280769,1.39425,6.14838,123.043,192.787,192.787,1.64851,2.87069,2.34504,0.919646,3,2.14551e-09
81.4965,0,111.472,48.332,102.132,-2.1195,0,-0.566671,-0.285929,-0.724284,5.78867,124.635,319.918,319.918,1.56858,3.1215,2.70786,0.0485902,3,-2.14551e-09
42.9342,0,41.9503,21.4313,26.4706,0.00696546,0,1.78882,-0.977099,2.0153,4.74875,125.953,177.045,177.045,1.0321,2.59147,1.88168,1.49272,3,-2.14551e-09
38.3668,0,90.9811,48.0759,83.4766,2.9092,0,2.09428,1.41811,2.40193,3.04492,120.19,197.23,197.23,2.12903,2.77513,2.65278,3.0359,3,2.14551e-09
42.4139,0,72.4454,57.8023,25.5348,-1.92843,0,-0.111088,-0.290569,-0.869207,5.29925,128.249,225.872,225.872,0.614298,3.26175,2.70856,1.29896,3,2.14551e-09
109.274,0,131.686,26.9116,104.774,1.87284,0,0.0579079,-0.691754,-0.119089,10.7616,127.523,410.433,410.433,1.16811,3.5897,3.09709,2.01941,3,-2.14554e-09
79.0256,0,80.5442,69.5217,85.3448,-1.64621,0,-1.01847,-1.31877,-1.66567,11.6616,125.478,237.561,237.561,1.33687,2.33041,2.24427,2.31855,3,-2.14551e-09
115.87,0,81.4915,37.7097,83.3955,-1.38156,0,-1.31617,0.164106,-1.25766,11.3989,123.737,274.237,274.237,2.0159,2.72862,2.72784,0.205942,3,-2.14551e-09
38.491,0,73.3015,31.2552,44.3728,0.12303,0,-0.883914,0.645928,-0.997018,4.24937,124.322,174.484,174.484,0.722359,3.03956,2.86793,0.894385,3,2.14551e-09
33.0951,0,32.3931,23.1915,13.5766,0.576998,0,1.85711,-1.05445,2.36982,5.81353,123.514,152.259,152.259,1.33447,1.33447,0.376966,0.528911,3,-2.14554e-09
79.5522,0,110.326,44.6365,97.9703,1.79233,0,-0.697965,-0.32716,-0.883571,8.99479,122.882,408.992,408.992,0.592236,3.58575,2.57993,2.14408,3,-2.14551e-09
47.8341,0,93.9969,43.6473,55.4296,-0.438324,0,-1.01538,-1.15499,-1.86756,7.2344,126.307,193.274,193.274,1.15732,2.89057,2.83238,0.746601,3,-2.14554e-09
39.5906,0,76.648,58.2134,55.1537,-1.87972,0,0.192831,-0.238506,0.0155122,3.97759,126.447,237.285,237.285,1.05661,3.6001,2.94367,0.0321105,3,2.14551e-09
58.6521,0,73.0179,31.8978,48.1937,0.190966,0,0.62001,2.25022,2.12018,6.08238,127.956,215.408,215.408,2.17324,3.00467,2.97388,0.690028,3,-2.14551e-09
58.7463,0,111.924,21.1861,90.8943,0.531571,0,-0.294603,-1.59401,-0.822302,4.07438,118.56,229.497,229.497,1.89402,2.89934,2.77914,1.49475,3,2.14554e-09
79.3746,0,58.9028,52.7789,44.1674,-0.580643,0,2.10208,0.92016,2.59138,7.91131,124.075,332.784,332.784,0.922387,3.21945,1.77985,2.23195,3,-2.14554e-09
36.0477,0,45.3553,18.437,27.3747,-1.06539,0,-1.07851,1.69031,-0.381252,6.55674,122.594,170.355,170.355,1.73124,1.73124,1.73119,2.42709,3,-2.14554e-09
98.9451,0,138.429,27.1231,111.363,0.358958,0,-0.849962,-0.456136,-1.08054,8.1637,124.884,307.174,307.174,0.83521,3.14341,2.90165,3.04635,3,2.14554e-09
34.3771,0,81.9381,43.9933,38.3497,-1.7208,0,-1.47506,-1.62832,-2.67689,2.26915,120.303,160.488,160.488,2.07854,2.63899,2.62753,1.89855,3,-2.14551e-09
111.448,0,129.521,65.141,148.57,2.22853,0,-0.128136,-0.0373866,-0.128058,9.3261,126.054,523.057,523.057,0.146955,3.55542,2.66217,1.97062,3,-2.14554e-09
33.9231,0,81.4134,34.321,63.6169,1.85614,0,-1.07588,0.21701,-1.2169,5.5795,121.268,276.849,276.849,0.218486,3.6503,2.17439,1.77488,3,-2.14554e-09
46.4364,0,62.0522,12.4737,49.9229,-0.978728,0,0.924852,-2.01959,0.386123,9.06299,127.519,206.702,206.702,1.10224,3.54428,2.9897,1.67313,3,-2.14554e-09
39.1477,0,69.1959,60.3808,36.6349,-0.420946,0,0.414724,-0.12528,0.567927,4.99803,129.214,178.893,178.893,1.46135,2.12402,1.95272,0.290205,3,-2.14551e-09
41.6766,0,73.9474,58.0621,66.2498,2.71064,0,0.0501245,0.839501,0.794856,7.59128,125.915,286.053,286.053,0.610797,3.57591,2.3893,2.99804,3,-2.14551e-09
111.437,0,112.119,26.3113,85.9438,-1.03868,0,0.545177,-0.583245,0.532585,7.49357,126.289,323.118,323.118,0.603524,3.24703,2.83454,2.19366,3,-2.14554e-09
33.6277,0,52.6877,36.6935,26.5323,-0.0345785,0,-1.82246,0.00422387,-2.48796,4.00471,125.466,176.014,176.014,0.219833,2.92534,2.31541,1.53221,3,-2.14554e-09
51.2686,0,74.0477,49.2736,56.9998,1.23597,0,0.698599,1.6302,1.85113,7.50972,123.941,188.518,188.518,1.57136,2.5554,2.49826,0.500482,3,-2.14554e-09
79.9879,0,77.4202,58.1332,64.9239,-2.0488,0,-0.591881,-0.108867,-0.767739,11.0646,123.411,294.379,294.379,2.57816,2.57816,2.12704,0.816102,3,-2.14551e-09
53.462,0,70.6992,52.2655,57.5661,-0.553339,0,0.828877,-0.140103,0.889125,3.56538,124.724,208.536,208.536,1.05723,3.00032,2.66296,2.96395,3,-2.14554e-09
59.0534,0,88.9054,59.8767,84.1628,-0.166743,0,-0.295338,0.148507,-0.208969,7.18402,126.96,210.255,210.255,0.9971,2.53918,2.53592,1.58356,3,-2.14554e-09
36.245,0,74.506,50.8854,24.4542,-1.35293,0,0.981508,0.709197,2.33125,6.70663,124.128,242.49,242.49,1.75187,3.07004,1.99388,2.64675,3,-2.14551e-09
34.5874,0,55.2242,36.5952,36.8767,1.20129,0,1.85233,0.0644383,2.25592,6.26617,124.282,164.764,164.764,1.9669,2.35204,2.26014,1.56855,3,-2.14554e-09
33.8978,0,63.179,52.5577,29.6688,-2.40922,0,-0.409148,0.585348,0.200049,4.11012,126.801,264.299,264.299,2.77539,2.77539,1.92419,2.18499,3,-2.14551e-09
39.3363,0,72.9636,48.1578,67.6951,-0.830783,0,-1.04155,0.224647,-1.00034,4.65806,128.512,182.322,182.322,1.6844,2.95663,2.9491,1.3623,3,-2.14551e-09
72.8521,0,113.017,18.6197,124.53,1.64342,0,1.32048,-0.812997,1.16268,5.54117,125.022,258.772,258.772,0.898934,2.90624,2.88824,2.81109,3,-2.14551e-09
44.8035,0,65.8694,16.3197,53.3898,0.428935,0,0.0103199,2.45527,1.34072,5.13354,119.341,176.267,176.267,0.0177459,2.75372,2.72171,2.70728,3,-2.14554e-09
34.5114,0,66.2637,56.7116,11.4651,0.561307,0,0.501145,0.852375,2.74688,4.97157,124.338,156.495,156.495,0.677356,2.42723,2.42648,1.69156,3,2.14551e-09
55.2138,0,85.1256,46.8674,46.8156,-1.12661,0,0.949405,0.771382,1.7695,5.20577,123.924,275.702,275.702,0.786792,3.14401,2.36113,1.05599,3,2.14551e-09
32.9932,0,83.0385,37.9578,79.4412,-0.221043,0,1.49687,0.00837141,1.53873,2.04989,129.233,200.709,200.709,1.5003,3.09873,2.57893,2.68032,3,-2.14554e-09
44.7547,0,74.8892,54.8346,25.4303,2.23738,0,0.424689,0.00776665,1.0817,4.64525,130.022,251.315,251.315,1.18045,2.81239,2.15027,3.0315,3,-2.14554e-09
125.863,0,84.7759,55.8102,133.137,-1.04653,0,0.602583,2.13083,1.50778,11.368,124.156,524.023,524.023,3.53227,3.53227,3.12368,1.29633,3,-2.14554e-09
34.5623,0,86.351,28.9232,59.1213,0.861806,0,-0.117655,-1.51272,-1.03418,4.40402,124.478,195.383,195.383,1.46259,2.61737,2.4272,0.969353,3,-2.14551e-09
32.9882,0,51.4943,25.7874,25.7795,-0.925212,0,0.816066,-1.39728,-0.0818071,3.99122,122.24,167.446,167.446,0.826052,2.94168,2.37095,2.49901,3,-2.14554e-09
46.1469,0,85.3612,45.8183,53.4678,0.501406,0,0.17222,-0.438072,-0.110984,5.40876,125.904,185.732,185.732,0.953946,3.02344,3.00547,1.29499,3,-2.14554e-09
41.157,0,87.4717,31.979,62.1675,-2.41155,0,-0.98335,0.319716,-1.1669,4.62331,125.955,239.1,239.1,0.400814,3.29337,2.96758,0.952012,3,-2.14551e-09
51.2136,0,104.352,59.1719,100.862,-0.0115521,0,1.37638,1.53434,1.88447,3.813,129.311,254.332,254.332,1.62661,2.79098,2.4214,1.55454,3,-2.14551e-09
101.487,0,110.362,30.268,114.422,-1.73434,0,0.220672,-1.22738,-0.196717,7.61612,122.48,354.758,354.758,2.42733,3.55994,2.97508,0.357343,3,-2.14554e-09
56.5857,0,93.2456,30.7724,66.9861,-0.308237,0,0.12231,1.33831,0.871551,5.67084,125.241,209.765,209.765,0.962805,3.09336,3.06325,2.26493,3,2.14554e-09
36.6093,0,82.7446,47.9802,36.6288,-1.77121,0,-0.961184,-0.706505,-1.97279,6.37518,126.516,180.11,180.11,1.35205,3.08911,2.98102,1.17555,3,-2.14551e-09
112.263,0,100.86,74.4094,122.794,-0.0441605,0,-0.461991,-0.259559,-0.527378,17.9986,126.291,293.061,293.061,0.578499,2.39396,2.35721,2.83013,3,2.14554e-09
47.931,0,102.647,34.1905,69.9243,2.71737,0,2.29855,1.3239,2.78761,6.52039,132.066,204.868,204.868,1.6519,3.00228,2.97292,1.39782,3,-2.14551e-09
51.4853,0,68.1198,26.2135,69.8807,-0.0341715,0,-0.531587,1.66189,0.399078,6.61952,129.051,198.771,198.771,1.30146,2.73789,2.69233,2.40291,3,-2.14554e-09
61.2973,0,91.2201,32.1176,73.1534,1.4326,0,1.27518,-0.0993974,1.44977,3.71044,127.769,214.903,214.903,1.33492,2.79824,2.79381,2.39891,3,-2.14554e-09
58.5209,0,74.1044,70.109,70.5785,-0.768969,0,-0.993559,-1.16155,-1.70326,6.59767,126.345,203.824,203.824,1.76301,1.76301,1.74864,2.00055,3,-2.14554e-09
49.0906,0,64.2323,64.0404,38.8532,-1.37923,0,0.938736,0.425789,1.65217,7.3766,126.691,268.268,268.268,1.22101,2.97245,1.86079,1.07999,3,-2.14551e-09
42.3905,0,89.7829,32.0613,58.3344,-1.71043,0,-0.970415,0.198492,-1.2645,8.27598,125.877,200.247,200.247,1.36253,3.06117,2.97038,2.35636,3,-2.14554e-09
125.178,0,174.854,10.1659,183.833,1.12732,0,-0.16374,2.17814,0.0844741,12.791,124.665,388.931,388.931,1.38828,3.26103,2.99458,1.91002,3,-2.14554e-09
51.2207,0,66.0904,45.1789,41.1295,1.15139,0,0.48521,-0.721897,-0.0530055,6.55565,124.878,208.889,208.889,0.729774,2.60536,2.51875,1.38984,3,-2.14551e-09
38.3393,0,74.0088,55.767,37.8593,-0.862209,0,-0.675735,-0.913511,-1.80717,5.94794,125.071,168.988,168.988,0.981834,2.68988,2.6834,1.62697,3,2.14554e-09
42.1397,0,65.7935,37.5443,63.7693,-0.645861,0,0.353654,-1.32493,-0.616778,5.44668,123.968,182.492,182.492,0.922886,2.64753,2.4516,2.97915,3,2.14554e-09
68.5027,0,98.7713,48.0606,88.1781,1.46249,0,1.34096,2.00632,2.09089,6.31281,126.35,222.186,222.186,1.7672,2.56494,2.56206,2.27505,3,-2.14554e-09
163.264,0,149.283,30.6484,144.518,-2.10031,0,0.110334,-0.890043,-0.10031,8.81958,128.31,554.061,554.061,1.15927,3.70508,2.97332,0.737749,3,-2.14551e-09
