nbjet,njjet,ptb1,ptb2,pta1,pta2,ptaa,etab1,etab2,etaa1,etaa2,etaaa,mbb,maa,mb1h,mbbh,drbamin,drba1,dphiba1,dphibb,class,weight
1,0,78.9702,0,72.741,56.9919,79.7639,-0.360528,0,1.15367,2.1835,2.19464,9.39234,123.562,336.619,336.619,2.73432,2.73432,2.27678,2.59032,4,6.06e-09
1,2,42.1958,0,82.5129,38.2338,54.3145,2.90189,0,0.258527,1.26126,1.21665,4.72254,122.787,278.393,278.393,0.807264,3.89432,2.85978,2.65866,4,6.06e-09
1,0,48.7742,0,73.3038,61.9314,47.542,-1.29205,0,1.00754,0.955217,1.90123,7.69993,126.652,292.846,292.846,0.965658,3.09757,2.07529,1.9072,4,6.06e-09
1,0,52.6246,0,62.9086,47.8608,31.9064,-2.04598,0,0.216936,-0.853491,-0.888692,5.61769,122.654,242.745,242.745,1.92447,3.74743,2.98705,1.05178,4,6.06e-09
1,0,62.5953,0,80.5767,57.085,66.3298,-2.25409,0,0.987603,0.556514,1.40197,4.6624,124.174,461.042,461.042,0.992207,4.02554,2.38672,2.29124,4,6.06e-09
1,1,36.1422,0,124.194,27.6527,96.7357,1.52683,0,0.382768,-0.0748952,0.465122,6.86181,120.131,183.8,183.8,0.427736,1.79995,1.38958,1.22618,4,6.06e-09
1,0,44.6272,0,74.1332,57.5731,51.2219,-1.63866,0,-0.620742,-0.967112,-1.53864,8.2937,123.451,191.316,191.316,0.925642,2.63847,2.4342,3.12086,4,6.06e-09
1,0,64.4425,0,71.7207,48.871,28.8458,-0.100485,0,2.06335,1.41669,3.25313,6.03352,123.401,260.129,260.129,2.18499,2.18499,0.303284,1.58655,4,6.06e-09
1,0,38.2053,0,113.165,36.061,82.2778,0.072969,0,1.08451,0.849396,1.53807,4.33127,125.4,197.997,197.997,0.947996,3.21439,3.05108,2.86815,4,6.06e-09
1,1,36.0907,0,65.3846,58.704,17.1105,-0.110622,0,-2.22731,-1.60848,-3.9416,4.18518,128.929,214.126,214.126,2.17851,2.82444,1.87006,0.452666,4,6.06e-09
1,0,35.0652,0,64.6716,60.3204,20.7123,-0.0862135,0,0.450124,0.639445,1.95055,4.63967,123.832,164.893,164.893,1.39131,1.39131,1.28378,2.57115,4,6.06e-09
1,0,36.1511,0,66.1101,55.6528,22.252,0.804657,0,0.921984,0.348152,2.10257,5.26786,124.805,162.705,162.705,1.04676,1.88022,1.87655,1.38093,4,6.06e-09
1,1,90.7142,0,88.4041,64.9135,92.6017,1.9983,0,-0.169574,0.120222,-0.078106,7.91304,124.163,368.141,368.141,2.60624,2.60624,1.44666,0.287144,4,6.06e-09
1,0,58.496,0,61.0572,33.9171,58.3421,0.401165,0,-0.825603,1.05604,-0.229001,4.40543,124.032,194.434,194.434,1.0688,3.0783,2.82329,1.05312,4,6.06e-09
1,0,131.204,0,129.617,35.7544,109.334,1.01934,0,0.667499,1.03936,1.05127,9.97833,126.657,300.145,300.145,1.06398,2.75465,2.73209,2.72255,4,6.06e-09
2,1,86.7526,40.1533,96.2168,52.6744,92.3068,0.874662,-2.3338,-0.482607,-1.05881,-1.04534,299.929,124.007,304.368,456.706,1.72576,3.12704,2.81713,2.05557,4,6.06e-09
1,1,57.3777,0,64.1161,48.668,76.5242,-0.172541,0,-2.02262,-0.468422,-1.94345,6.73098,126.675,234.127,234.127,1.3944,3.19662,2.60684,2.96434,4,6.06e-09
1,0,70.2329,0,84.111,44.8085,59.1201,0.32705,0,0.979813,1.69051,1.99629,9.07975,122.923,226.155,226.155,1.75372,2.8816,2.80669,0.604179,4,6.06e-09
1,1,72.5112,0,37.8978,31.496,40.9639,0.571878,0,-2.1966,0.30678,-2.06258,11.546,124.252,257.423,257.423,2.44013,2.95735,1.03991,0.0227131,4,6.06e-09
1,0,37.2664,0,53.787,51.1152,37.1957,-0.449909,0,-1.19315,0.106017,-1.45206,4.84366,122.278,164.901,164.901,0.782599,1.76165,1.59719,3.043,4,6.06e-09
2,0,93.872,64.9008,58.4999,44.2874,66.7872,-2.20738,0.0657049,-2.32753,-0.580564,-2.28349,265.777,127.431,234.892,418.728,1.91167,2.75647,2.75385,2.6063,4,6.06e-09
1,1,103.6,0,96.4555,49.3184,138.578,-2.45017,0,-2.12035,-0.562292,-1.84019,6.28974,126.994,316.647,316.647,2.24243,3.0692,3.05143,0.392778,4,6.06e-09
1,0,93.8311,0,81.891,54.5954,86.9894,0.70146,0,-1.04738,-0.0685212,-1.02837,9.17478,125.293,301.264,301.264,0.37604,3.22782,2.713,2.12981,4,6.06e-09
1,2,96.632,0,173.997,23.2653,155.713,1.44909,0,-0.0516433,-0.689092,-0.16824,8.28203,127.934,361.389,361.389,0.728587,2.66593,2.2034,2.93016,4,6.06e-09
1,0,73.7337,0,162.728,32.2799,148.214,-0.605744,0,0.554795,0.298925,0.658339,9.09145,128.088,295.04,295.04,1.13481,3.34253,3.13459,0.088095,4,6.06e-09
1,0,61.9542,0,50.6907,28.5036,24.4823,2.31472,0,-0.820706,1.52399,0.610272,5.33899,134.131,305.768,305.768,1.58135,3.21204,0.697346,2.29532,4,6.06e-09
1,0,66.6353,0,93.6689,54.1906,78.1839,-0.421721,0,-0.783864,-0.87057,-1.31134,7.73187,125.65,217.949,217.949,0.820036,2.7464,2.72241,2.48155,4,6.06e-09
1,0,38.9273,0,63.1637,53.8553,9.51156,-1.17046,0,-0.941713,-0.0615941,-2.72152,3.9079,128.111,168.084,168.084,0.309014,0.988064,0.961219,1.91109,4,6.06e-09
1,1,109.199,0,104.415,34.2137,81.117,0.234639,0,-0.731041,-1.73973,-1.52604,21.0641,128.809,309.71,309.71,0.761729,2.64189,2.45907,2.6731,4,6.06e-09
2,1,42.8311,36.757,73.0413,26.9082,47.0367,0.242433,1.77416,-0.455298,1.02773,-0.0346472,103.74,113.811,145.939,250.762,0.767649,1.00476,0.722984,2.8052,4,6.06e-09
1,0,38.7355,0,71.8733,33.0598,38.8907,2.13404,0,-1.20541,0.255236,-1.67958,5.48186,124.643,324.133,324.133,1.32631,4.10148,2.38123,2.11213,4,6.06e-09
1,0,46.8921,0,60.1437,55.4887,27.7915,-0.586833,0,0.79768,1.72801,2.6935,7.89097,125.305,238.968,238.968,1.90677,2.64378,2.25226,2.17424,4,6.06e-09
1,0,32.9487,0,40.8444,26.2188,54.6358,-1.08693,0,1.43065,-1.24462,0.660593,6.40023,122.432,187.609,187.609,1.338,2.94584,1.52963,2.98994,4,6.06e-09
1,0,44.7878,0,93.4272,51.6251,70.7574,-1.16925,0,-2.00109,-2.42402,-2.88022,4.54563,130.035,208.118,208.118,2.01587,2.38996,2.24052,1.99688,4,6.06e-09
1,0,75.8998,0,121.362,55.3976,124.76,0.276265,0,-0.924536,-1.0322,-1.23686,7.79847,125.526,288.304,288.304,1.171,2.53691,2.23472,1.75788,4,6.06e-09
1,0,42.3292,0,54.185,42.1846,31.7972,1.66443,0,-0.901696,0.744182,-0.629941,4.21648,126.484,231.272,231.272,0.964947,3.05406,1.65597,1.31237,4,6.06e-09
1,1,64.8585,0,73.8087,44.7927,51.318,1.29547,0,1.31857,2.42693,2.69907,7.78057,126.204,198.417,198.417,1.5145,1.5145,1.51432,0.556618,4,6.06e-09
1,0,43.8113,0,80.7504,46.0279,48.8945,2.58113,0,1.83336,0.972425,2.50803,7.6452,128.885,200.291,200.291,0.973463,2.23263,2.10368,1.5654,4,6.06e-09
2,1,73.1442,33.1729,84.7858,34.0349,51.0544,0.646945,-2.15263,-1.19076,-0.0420291,-1.64986,212.572,125.528,240.52,351.607,2.07697,2.07697,0.967814,2.81598,4,6.06e-09
1,0,85.9811,0,97.6572,27.6395,106.779,0.0601013,0,0.409915,-1.51913,-0.176509,8.73033,133.678,239.471,239.471,1.67685,2.39007,2.36433,0.288929,4,6.06e-09
1,0,43.6147,0,89.0844,43.033,52.1719,0.498464,0,-1.30999,-1.5729,-2.27983,7.23277,122.473,237.157,237.157,1.80757,2.3893,1.56149,2.8694,4,6.06e-09
1,0,32.8446,0,73.9324,53.9982,27.8849,1.38971,0,-0.00170804,-0.163144,-0.316543,5.21902,125.272,191.635,191.635,1.65079,2.87588,2.51688,0.866082,4,6.06e-09
1,1,99.9343,0,107.784,42.7549,93.2835,0.336546,0,-0.476126,0.0451641,-0.525876,12.6296,123.454,266.908,266.908,1.13996,3.17543,3.06967,1.76182,4,6.06e-09
1,0,39.3318,0,74.4632,37.0029,39.9437,-0.622323,0,0.206764,1.44279,1.54577,7.76261,124.911,196.307,196.307,1.27669,2.74644,2.61831,2.40504,4,6.06e-09
1,0,38.0528,0,75.8795,58.8344,45.5333,-1.19155,0,-0.902961,-0.986416,-1.88263,7.60362,126.908,173.712,173.712,0.996444,2.62097,2.60504,3.02642,4,6.06e-09
1,2,42.3241,0,94.4217,38.1354,59.3772,1.75489,0,0.941704,0.324733,1.41698,5.92976,124.34,196.172,196.172,0.374284,3.09123,2.98236,0.289544,4,6.06e-09
1,0,33.8951,0,68.3086,55.2915,31.5462,2.46742,0,1.31138,1.86325,2.91941,5.26538,124.345,170.556,170.556,0.683222,3.20445,2.98866,2.72119,4,6.06e-09
1,1,78.8076,0,110.588,41.377,136.681,-1.61022,0,-0.873668,0.545788,-0.591632,9.32783,123.642,295.4,295.4,1.83119,3.21304,3.12748,0.381368,4,6.06e-09
1,0,64.3347,0,70.2414,36.8363,54.2814,0.392326,0,1.56792,0.154833,1.84162,11.9872,120.851,206.222,206.222,0.670174,3.22054,2.99831,0.35937,4,6.06e-09
1,0,45.1126,0,82.0901,66.6693,105.229,1.04439,0,1.43799,0.471454,1.37935,7.57797,128.762,169.154,169.154,0.66483,0.66483,0.535798,3.02456,4,6.06e-09
1,0,34.2595,0,86.1832,41.2315,45.1149,2.19911,0,0.0164002,0.538554,0.523435,3.52831,123.249,229.183,229.183,0.869891,3.82176,3.13714,0.614353,4,6.06e-09
1,0,48.095,0,53.1074,38.4857,44.4836,1.07621,0,0.00672674,-1.88216,-1.74213,5.41338,127.067,253.914,253.914,2.31265,2.80568,2.59384,0.170392,4,6.06e-09
1,0,48.061,0,50.4581,20.4343,67.6238,0.565386,0,-1.89192,0.98351,-1.47476,2.52115,129.356,229.764,229.764,2.43125,3.67622,2.73427,2.00089,4,6.06e-09
2,1,181.377,32.3796,244.617,54.4358,274.843,0.241206,-2.65765,0.655937,0.247573,0.632984,309.776,127.064,464.983,760.604,3.43149,2.763,2.73169,0.166527,4,6.06e-09
1,1,50.7518,0,65.6028,62.8681,28.2058,1.92197,0,0.370492,0.218513,1.12189,3.52481,125.717,230.247,230.247,2.1662,2.1662,1.51173,2.13868,4,6.06e-09
1,0,37.8045,0,60.5861,55.2743,31.495,2.40367,0,1.32768,2.24035,3.13959,6.18739,124.178,171.09,171.09,2.58632,2.78755,2.57151,0.179065,4,6.06e-09
1,0,37.7578,0,45.6587,43.4893,10.4946,1.17487,0,-0.832406,0.908533,0.247647,4.59917,124.65,177.352,177.352,1.00363,2.79364,1.94301,3.07484,4,6.06e-09
1,1,57.0512,0,112.316,48.2309,98.0205,1.36963,0,0.435647,0.396995,0.665429,9.24474,127.182,231.499,231.499,0.443247,3.26904,3.13277,3.05105,4,6.06e-09
1,0,101.91,0,72.723,68.3965,80.4986,2.41909,0,0.999902,1.60635,1.84774,6.64342,123.777,287.693,287.693,1.61188,2.48768,2.04315,2.17771,4,6.06e-09
1,1,92.6431,0,79.8703,55.7556,130.503,-1.32809,0,-0.315787,1.29449,0.503006,6.40683,125.026,366.526,366.526,2.99161,2.99161,2.81513,2.64568,4,6.06e-09
1,0,40.7369,0,68.8898,51.9971,25.6777,0.292242,0,-1.14738,-1.77873,-2.96019,3.42324,124.218,210.169,210.169,1.49745,1.49745,0.412132,0.0846353,4,6.06e-09
1,1,44.6097,0,91.24,43.6079,52.3073,1.36706,0,-0.937612,-0.772741,-1.68236,4.91976,124.725,276.301,276.301,1.12186,2.99833,1.91793,1.30192,4,6.06e-09
1,0,32.4832,0,84.6174,48.8138,38.2749,-2.18881,0,-1.23843,-1.11941,-2.35817,4.74949,128.053,179.418,179.418,1.84478,3.28112,3.14047,1.67838,4,6.06e-09
1,0,48.1873,0,101.738,39.4672,64.8042,-1.227,0,-0.891547,-0.668792,-1.45739,6.51505,126.251,192.593,192.593,0.730218,2.97392,2.95494,1.95549,4,6.06e-09
1,0,36.5174,0,79.2326,44.382,41.3288,2.64403,0,-0.24635,0.361132,-0.0806939,2.96402,122.109,291.862,291.862,0.77239,3.44353,1.87179,0.963883,4,6.06e-09
1,0,41.0995,0,105.326,36.7226,68.8308,2.54328,0,-0.867251,-0.549593,-1.35432,3.13506,125.832,431.354,431.354,1.0395,4.59584,3.08059,2.5075,4,6.06e-09
1,1,45.7846,0,74.098,45.166,29.198,-1.9394,0,-0.0571714,-0.907625,-1.32591,9.92929,126.259,208.187,208.187,2.02977,2.02977,0.759744,0.621101,4,6.06e-09
1,0,39.5618,0,65.1126,60.0987,6.4009,-0.147225,0,1.80122,2.06978,4.89147,7.04937,126.178,239.055,239.055,2.25148,2.25148,1.12814,1.08679,4,6.06e-09
1,0,38.366,0,42.8132,40.1323,26.2448,-2.98064,0,-2.4693,-0.498892,-3.03362,4.78675,123.774,194.005,194.005,2.49203,2.77452,2.72699,3.13386,4,6.06e-09
1,0,56.6274,0,58.9005,48.9615,45.0557,-0.672021,0,-1.04932,0.1975,-1.15053,11.5699,121.24,187.257,187.257,2.04861,2.39458,2.36467,0.41906,4,6.06e-09
1,0,101.849,0,96.9889,43.9221,72.0017,-0.485931,0,-1.77577,-1.3826,-2.31282,7.04324,123.85,285.499,285.499,1.97365,3.10554,2.82501,0.327824,4,6.06e-09
1,1,171.83,0,130.221,27.3034,141.52,0.0380838,0,0.404561,-1.26339,0.0684819,15.6513,131.128,352.8,352.8,1.58613,2.76062,2.73619,0.539466,4,6.06e-09
1,0,43.7045,0,68.4673,62.4857,65.6282,-0.851842,0,-1.85492,-0.984394,-2.17591,4.94819,127.647,189.403,189.403,1.39849,2.97016,2.79566,1.6945,4,6.06e-09
1,0,46.8371,0,81.6379,50.842,43.3565,-1.59904,0,1.60781,1.69569,2.7255,4.91822,125.312,422.593,422.593,1.73399,4.30985,2.87941,1.10288,4,6.06e-09
1,0,33.7967,0,52.6824,50.4039,12.7945,-2.42095,0,0.778715,-0.596102,0.916664,1.85551,127.766,267.769,267.769,0.984473,3.51707,1.46011,2.06243,4,6.06e-09
1,0,34.4158,0,43.0366,35.6499,13.3933,-1.81509,0,1.11046,-1.03373,0.936614,4.12738,127.352,219.256,219.256,1.14616,3.9068,2.58925,2.33635,4,6.06e-09
1,0,44.0088,0,44.3007,27.3277,45.4807,-0.00639431,0,-0.19375,2.35626,1.80302,9.19473,127.437,191.012,191.012,0.197739,3.02177,3.01596,3.05548,4,6.06e-09
1,0,70.7133,0,58.2431,39.1088,27.58,-0.16473,0,1.43807,-0.169013,2.08412,9.78943,126.412,212.88,212.88,0.992026,2.23296,1.55472,2.98364,4,6.06e-09
2,1,86.7352,49.8199,96.6082,32.7237,114.72,-0.379825,1.79869,-1.28752,0.474192,-1.05956,189.548,127.252,260.961,470.347,3.1773,3.13635,3.00213,1.2337,4,6.06e-09
1,0,50.7062,0,86.4376,44.9268,45.7973,1.6568,0,-0.729822,-0.563532,-1.48127,6.3825,123.559,297.875,297.875,1.2306,3.33781,2.33345,1.34262,4,6.06e-09
1,0,63.4498,0,91.8812,31.2466,100.173,1.8516,0,-1.04752,0.708977,-0.813532,6.92688,128.486,377.203,377.203,1.08239,3.98235,2.73023,2.45773,4,6.06e-09
1,0,52.5512,0,76.238,69.456,73.878,-0.656151,0,-0.361704,-0.128106,-0.483195,7.6026,126.724,201.644,201.644,0.819014,2.07548,2.05449,2.95592,4,6.06e-09
1,0,61.408,0,79.8316,50.2319,65.387,1.18723,0,1.4001,2.28114,2.49925,4.68417,126.335,210.075,210.075,2.17408,2.22974,2.21955,0.3383,4,6.06e-09
1,0,33.5456,0,69.1155,56.4813,48.7599,-1.92686,0,-1.01792,-0.285094,-1.46138,7.21761,124.856,172.657,172.657,1.76905,1.76905,1.51768,1.20391,4,6.06e-09
1,0,69.7619,0,77.7517,56.5817,53.5142,-1.29156,0,-0.428405,-0.773245,-1.21847,5.74736,125.34,217.649,217.649,0.430177,2.45749,2.30092,2.26192,4,6.06e-09
1,0,46.4687,0,97.4707,35.6925,65.4652,0.504984,0,0.0528392,-0.716429,-0.339614,4.45508,124.936,194.143,194.143,1.36717,2.73011,2.69241,1.98292,4,6.06e-09
1,1,134.675,0,100.197,39.76,73.5524,-0.855719,0,1.08916,1.69825,1.88653,10.4806,125.308,448.644,448.644,1.49263,3.47099,2.87494,2.38762,4,6.06e-09
1,1,103.742,0,70.7699,35.201,40.6834,-1.04082,0,1.67584,0.345004,2.27021,8.73086,121.152,386.967,386.967,1.42916,4.11633,3.09256,2.28906,4,6.06e-09
1,0,45.5247,0,71.7311,45.7608,28.0907,0.939242,0,1.14662,0.195062,2.07829,4.85776,127.352,175.285,175.285,0.753209,3.07772,3.07073,2.30387,4,6.06e-09
1,1,45.308,0,56.4616,52.8969,100.774,0.148627,0,-0.0345899,1.83914,1.24368,7.9327,125.459,201.139,201.139,1.86924,1.86924,1.86024,1.8528,4,6.06e-09
1,1,61.4814,0,61.8449,49.6769,22.3206,0.240359,0,-1.80555,-0.774478,-3.00824,12.1393,124.518,232.718,232.718,1.13739,2.05104,0.145014,2.50283,4,6.06e-09
1,0,62.8517,0,59.6369,22.5045,75.3787,2.83414,0,1.84911,-0.672689,1.54405,5.90133,123.285,288.145,288.145,2.52998,2.81175,2.63356,0.287335,4,6.06e-09
1,1,186.806,0,68.7438,28.3884,94.022,-1.7143,0,1.16301,-1.14735,0.592533,17.5528,128.657,522.572,522.572,1.70717,3.60355,2.16949,2.4007,4,6.06e-09
1,0,33.0958,0,78.4075,44.3543,34.18,-0.813587,0,-1.41246,-0.91574,-2.45695,5.43395,121.565,159.819,159.819,1.64308,2.29858,2.21919,0.391962,4,6.06e-09
1,0,51.7587,0,85.6581,41.5439,62.4266,0.754568,0,-0.948342,-0.0398578,-1.21227,5.69646,124.209,229.881,229.881,0.948545,3.07484,2.56022,2.57984,4,6.06e-09
1,1,62.9371,0,75.4145,26.912,89.7302,-2.27255,0,0.177468,2.31344,1.27574,5.492,125.62,498.17,498.17,3.95825,3.95825,3.10888,2.03278,4,6.06e-09
1,0,45.2025,0,118.305,31.0242,97.0318,-0.47254,0,-0.339923,0.500155,-0.253098,4.90695,125.021,198.567,198.567,0.392089,3.08674,3.08389,2.88847,4,6.06e-09
1,0,33.3111,0,75.8,51.1604,38.3397,-0.38844,0,0.660556,1.20841,1.94845,4.33021,125.867,188.051,188.051,1.61218,2.72689,2.51705,1.04641,4,6.06e-09
2,0,140.046,44.5747,126.921,88.875,177.968,-1.13148,-0.0278767,0.425252,0.232914,0.417622,109.68,123.749,451.925,500.44,2.14022,3.2484,2.85109,0.759383,4,6.06e-09
1,1,54.5606,0,62.7213,36.9024,28.4756,2.78056,0,0.447395,1.93081,2.38664,4.26633,123.339,239.564,239.564,1.94951,3.21624,2.21372,0.40824,4,6.06e-09
1,2,53.9814,0,116.399,32.6177,85.7338,-0.128475,0,-0.964042,-1.55641,-1.60293,7.51883,127.387,207.759,207.759,1.12453,2.03887,1.85979,2.43875,4,6.06e-09
1,0,56.4497,0,77.8184,41.7116,42.9343,-0.56852,0,-1.02304,-0.0802857,-1.55952,5.94293,124.696,188.076,188.076,0.917568,3.01675,2.98232,0.344148,4,6.06e-09
1,0,36.7219,0,77.4974,51.4776,57.0093,-1.51431,0,0.551517,-0.165422,0.601354,3.86323,124.597,224.072,224.072,0.194704,2.98862,2.15968,1.70564,4,6.06e-09
1,0,90.9425,0,102.121,57.7679,105.085,-0.997104,0,-1.26578,-1.64444,-1.80446,8.76404,124.007,257.999,257.999,1.97626,2.74623,2.73305,0.650354,4,6.06e-09
1,0,37.6348,0,92.6482,42.3921,60.844,-0.899661,0,0.392585,1.00577,1.16004,4.65413,126.718,211.839,211.839,1.2383,2.64829,2.31162,2.10668,4,6.06e-09
1,0,45.599,0,90.1391,43.1052,52.5961,-0.0426438,0,0.240056,-0.210366,0.239396,6.28125,125.656,182.189,182.189,0.785572,2.65597,2.64088,0.123762,4,6.06e-09
1,1,42.028,0,53.7714,50.5759,32.2504,-2.35839,0,-0.294531,1.04998,1.17692,9.0924,124.704,314.049,314.049,1.3876,2.15343,0.614607,2.24534,4,6.06e-09
1,0,48.8257,0,45.8238,22.6884,58.3106,-0.75325,0,-0.480985,2.20916,1.11325,9.59281,120.844,216.191,216.191,2.82601,2.82601,2.81286,0.327742,4,6.06e-09
1,0,62.7944,0,71.4898,53.5885,18.5058,-2.14184,0,0.753636,1.17287,2.70254,7.18905,126.433,435.829,435.829,1.23725,3.33846,1.66178,1.0101,4,6.06e-09
1,0,67.321,0,39.9297,37.0341,38.1407,-0.042604,0,0.998851,-1.2143,-0.259566,7.96532,123.27,186.046,186.046,1.73174,3.10634,2.92656,0.415211,4,6.06e-09
1,1,78.7295,0,57.8555,29.2471,77.7179,-0.819539,0,-0.887264,1.37902,-0.0508182,7.77717,121.061,238.221,238.221,2.55725,2.55725,2.55636,1.87767,4,6.06e-09
2,0,40.9997,40.1407,46.5101,20.5946,54.2614,-2.52319,0.408966,-1.31005,1.54257,-0.590921,178.906,127.675,267.546,348.776,2.1062,2.1062,1.72174,1.76572,4,6.06e-09
1,1,43.7894,0,77.9097,40.2606,66.3185,-0.619659,0,0.628299,1.94364,1.77459,4.51205,125.785,222.744,222.744,2.12954,2.12954,1.72555,2.49851,4,6.06e-09
1,0,53.384,0,67.3795,54.8831,28.1844,-1.43738,0,1.1922,0.484155,2.22121,6.37759,126.832,296.089,296.089,2.79904,2.79904,0.959136,0.736902,4,6.06e-09
1,0,57.0961,0,93.4747,47.2562,75.7387,1.20472,0,-0.143349,0.368994,0.0579323,6.77421,123.507,222.755,222.755,1.36816,2.13112,1.65056,1.11022,4,6.06e-09
2,0,99.1587,35.6763,112.717,40.5031,89.4881,1.60711,-2.44511,-0.0483095,0.381792,0.115899,445.185,127.772,331.219,617.856,1.70212,3.22166,2.76381,0.656788,4,6.06e-09
2,0,70.7314,35.3104,81.3935,22.7836,58.7814,-1.02848,0.0454236,-1.17306,0.560676,-1.34774,107.976,120.481,185.493,235.509,1.60752,1.60752,1.60101,2.3064,4,6.06e-09
1,3,82.3227,0,90.7625,36.1797,61.3685,-0.428393,0,0.492326,1.34547,1.35678,11.2467,122.012,252.337,252.337,1.63794,3.01962,2.87582,1.84517,4,6.06e-09
1,0,47.0313,0,80.439,47.9152,37.5205,-0.497123,0,0.870452,1.49034,2.27268,4.83354,128.826,227.576,227.576,1.54087,2.39767,1.9694,1.08334,4,6.06e-09
2,1,71.9287,36.4049,97.6309,25.4825,73.7968,1.06424,1.79229,-0.00282818,1.5074,0.683153,109.361,128.644,211.659,280.701,1.52884,1.90651,1.57992,2.9072,4,6.06e-09
1,1,51.0994,0,77.1472,62.466,66.9313,1.14049,0,-1.35571,-1.2283,-1.97786,8.22868,122.843,318.616,318.616,1.76834,3.90819,3.00714,2.14067,4,6.06e-09
1,1,39.1316,0,72.798,61.9842,48.8293,1.03684,0,0.844534,0.74528,1.62861,6.24448,125.803,169.502,169.502,0.879249,1.10531,1.08845,3.03892,4,6.06e-09
1,0,34.6013,0,69.7995,59.7972,42.4946,1.85884,0,-1.4792,-1.34813,-2.48253,6.30892,122.725,370.401,370.401,1.81812,4.19138,2.53478,1.47764,4,6.06e-09
1,0,37.05,0,63.3552,21.816,60.2102,-1.81825,0,0.298196,-2.00561,-0.883736,6.01068,121.824,201.234,201.234,2.17975,3.21434,2.41922,1.12133,4,6.06e-09
1,0,46.1797,0,120.734,34.1702,92.9968,1.92027,0,0.577493,0.823799,0.970522,4.73495,124.894,217.189,217.189,0.823929,2.55581,2.17465,0.446061,4,6.06e-09
2,1,41.474,35.8905,58.7769,29.0221,59.463,1.50655,-1.35129,0.493229,-1.72194,-0.743799,163.375,128.755,241.432,312.187,0.765951,3.06764,2.89545,1.76995,4,6.06e-09
1,1,84.2493,0,42.2595,25.7033,60.4652,1.99559,0,2.12043,-0.560771,1.69076,11.9646,121.352,238.739,238.739,1.94167,1.94167,1.93765,1.36986,4,6.06e-09
1,0,62.5848,0,86.2954,43.0187,49.8502,-0.541793,0,1.75265,2.0866,2.80907,6.88922,121.058,330.115,330.115,2.80483,2.80483,1.61326,0.11838,4,6.06e-09
1,0,35.9572,0,88.4941,43.5034,47.0667,-1.03544,0,0.558034,0.253281,1.10328,4.81474,124.773,203.055,203.055,1.42724,3.02917,2.57618,2.39338,4,6.06e-09
1,0,33.1337,0,47.7532,22.0666,36.5966,-2.48745,0,-2.07111,0.466111,-2.27296,2.78542,121.801,185.345,185.345,0.52588,2.12315,2.08193,1.6425,4,6.06e-09
1,0,35.0179,0,93.0134,42.4307,115.786,-2.25114,0,-1.79619,-0.243957,-1.62635,6.79026,128.519,206.856,206.856,1.16909,2.5086,2.467,2.51078,4,6.06e-09
1,1,95.0708,0,77.7947,42.4338,55.0165,1.38408,0,0.33063,-0.84895,-0.257391,9.53971,128.76,296.023,296.023,1.29344,2.31441,2.06077,0.856077,4,6.06e-09
1,1,33.5577,0,78.107,52.3495,37.2589,1.62075,0,1.55487,1.42434,2.71128,7.38315,125.301,151.411,151.411,1.35342,1.35342,1.35182,2.69874,4,6.06e-09
1,0,67.2023,0,64.9534,52.8832,12.3311,-1.02866,0,-1.22232,-1.92193,-3.80745,5.1019,124.436,190.223,190.223,0.898936,3.00406,2.99781,1.98806,4,6.06e-09
1,0,43.9595,0,84.9867,48.0661,49.6152,1.74042,0,-0.118912,-0.514705,-0.673117,7.57643,126.054,254.839,254.839,0.123212,3.56974,3.04728,3.07955,4,6.06e-09
1,1,58.9907,0,61.629,52.7845,55.8206,2.19129,0,-0.229914,0.970567,0.742578,6.16925,123.505,266.079,266.079,2.16394,2.64919,1.07517,1.14088,4,6.06e-09
1,0,164.263,0,115.476,72.0839,149.603,0.545023,0,-0.00510537,0.631922,0.315932,15.2585,127.638,364.402,364.402,0.64039,2.54166,2.48141,2.36058,4,6.06e-09
2,1,89.1057,81.0242,99.4601,39.0408,61.1904,-1.03687,-0.705321,-1.7093,-1.72541,-2.50446,172.405,124.255,236.683,333.698,0.988847,2.67337,2.58742,2.92718,4,6.06e-09
1,0,33.3242,0,87.3993,45.0917,44.9549,2.34655,0,1.39299,1.59188,2.4975,5.14748,125.257,175.791,175.791,1.70398,2.99371,2.83778,0.668958,4,6.06e-09
1,1,34.4188,0,68.9507,21.4523,48.1768,-0.828488,0,0.0150908,2.23157,1.47515,4.88138,128.941,204.056,204.056,2.6919,2.6919,2.5563,2.15916,4,6.06e-09
2,0,42.0534,37.0669,48.4951,35.5059,25.1619,-2.69455,0.504559,0.259425,-1.65276,-1.83202,199.803,122.013,242.589,340.15,2.31297,3.05053,0.7614,2.0714,4,6.06e-09
1,0,42.672,0,76.7364,51.2983,30.9234,-1.95141,0,0.548638,0.259185,1.38185,3.97253,125.574,274.543,274.543,0.783583,3.04813,1.74381,0.377137,4,6.06e-09
1,0,46.1035,0,78.6259,51.3071,35.4071,-1.56119,0,-0.567379,-0.331796,-1.35929,5.6411,125.912,188.445,188.445,0.583368,2.23344,2.00014,1.8645,4,6.06e-09
1,1,35.4908,0,54.2736,54.025,24.1834,-1.10058,0,-0.0288173,1.18507,1.8939,6.23611,126.576,200.786,200.786,1.96484,2.40373,2.15157,2.10688,4,6.06e-09
